id,content
query_0574,City=Florence AND Age=30
query_0575,City=Mexico City
query_0576,City=Moscow AND Surname=Henderson AND Name=Charlotte
query_0577,Profession=mechanical engineer AND City=Montreal AND Surname=Hughes AND Age=62 AND Name=Avery
query_0578,Profession=fire fighter AND Surname=Wallace
query_0579,Profession=psychologist AND City=Barcelona AND Surname=Ross AND Age=11 AND Name=Alexis
query_0580,Age=86 AND Name=Madison
query_0581,Profession=environmental engineer AND City=Tokyo
query_0582,Profession=political scientist AND City=Bucharest
query_0583,Profession=registered nurse AND City=Mexico City
query_0584,Profession=marketing specialist AND Age=73
query_0585,City=Lisbon AND Age=20
query_0586,Surname=Perez AND Age=70
query_0587,City=Moscow AND Surname=Turner
query_0588,Profession=dietitian AND Surname=Reed AND Name=Aria
query_0589,Profession=technologist AND Age=101
query_0590,Surname=Cook AND Age=77
query_0591,Age=102
query_0592,Profession=agricultural technologist AND Age=26
query_0593,Profession=engineer AND Surname=Collins AND Age=56
query_0594,Profession=barber AND Name=Olivia
query_0595,Profession=therapist AND Age=92 AND Name=Harper
query_0596,Profession=animal trainer AND Age=83
query_0597,Profession=aviation manager AND Surname=Barnes
query_0598,Surname=Brooks AND Age=101
query_0599,City=Paris AND Surname=Rodriguez AND Name=Penelope
query_0600,City=Glasgow AND Age=45
query_0601,Profession=journalist AND City=Bangkok AND Surname=Johnson
query_0602,Profession=antique dealer AND City=Graz AND Name=Claire
query_0603,Profession=physiotherapist AND Age=8
query_0604,Profession=chiropractor AND Age=32
query_0605,Profession=medical technologist AND Surname=Sullivan
query_0606,Age=48 AND Name=Autumn
query_0607,Profession=planner AND Surname=Bailey
query_0608,City=Sarajevo AND Surname=Richardson AND Name=Scarlett
query_0609,City=Torun AND Age=33
query_0610,City=Mexico City
query_0611,City=Gdansk AND Surname=Campbell
query_0612,Profession=housewife AND City=Chisinau AND Surname=Scott AND Name=Lanciotte
query_0613,City=Istanbul AND Surname=Rodriguez AND Age=43
query_0614,Profession=housewife AND City=Bangkok AND Age=100 AND Name=Evan
query_0615,Profession=massage therapist AND Surname=Brooks
query_0616,Profession=financial analyst AND Age=75
query_0617,Profession=biomedical engineer AND City=Stockholm AND Age=57 AND Name=Emily
query_0618,Profession=registered nurse AND City=Mumbai
query_0619,Age=98 AND Name=William
query_0620,City=Mexico City AND Surname=Powell AND Age=90 AND Name=Olivia
query_0621,City=Porto AND Surname=Graham
query_0622,Profession=housewife AND Surname=Ross AND Age=98
query_0623,Profession=botanist AND City=Cluj-Napoca AND Age=10
query_0624,Profession=civil engineer AND Name=Callie
query_0625,Profession=paleontologist AND Age=50
query_0626,City=Seoul AND Surname=Powell AND Age=13
query_0627,Age=78 AND Name=Daisy
query_0628,Surname=Collins AND Age=40 AND Name=Cameron
query_0629,City=Sydney AND Surname=Bell
query_0630,Profession=teacher
query_0631,Name=Brianna
query_0632,City=Ljubljana
query_0633,Profession=psychologist AND Surname=Graham AND Name=Angela
query_0634,Age=16 AND Name=Blake
query_0635,City=St. Petersburg AND Name=Caden
query_0636,City=Athens AND Name=William
query_0637,City=Miami
query_0638,City=Miami AND Name=Ainsley
query_0639,City=Hawaii AND Surname=Nelson AND Age=42 AND Name=Isabella
query_0640,City=Munich AND Name=Kee
query_0641,City=Sarajevo AND Surname=Patterson
query_0642,Profession=astronomer AND Surname=Thompson
query_0643,Surname=James AND Age=17 AND Name=Dylan
query_0644,Surname=Russell AND Age=56
query_0645,Profession=biomedical scientist AND Age=24 AND Name=Ella
query_0646,Profession=public relations specialist AND Surname=Murphy AND Name=Andrew
query_0647,City=Seoul AND Name=Lanciotte
query_0648,Profession=adult education teacher AND Surname=Price
query_0649,Profession=management consultant AND City=Sarajevo AND Surname=Taylor
query_0650,Profession=animal trainer AND City=Zagreb AND Name=Cora
query_0651,City=Graz AND Surname=Bennett AND Age=37 AND Name=Amelia
query_0652,Profession=writer AND Age=66 AND Name=James
query_0653,Profession=artist AND Age=27
query_0654,Profession=archaeologist AND City=Dubrovnik AND Surname=Cole
query_0655,Profession=interior designer AND Surname=Bell
query_0656,Profession=homeopath AND Age=18
query_0657,Profession=athletic trainer AND Name=Debra
query_0658,Profession=medical laboratory technologist AND Surname=Hayward AND Name=Avery
query_0659,Profession=statistician AND Age=88
query_0660,City=Berlin AND Name=Cooper
query_0661,City=Rotterdam AND Age=98 AND Name=Colton
query_0662,City=Stockholm AND Surname=Watson
query_0663,Profession=dietitian AND City=Glasgow AND Surname=Jones AND Age=86
query_0664,Surname=Simmons AND Age=102
query_0665,City=Wellington AND Age=72
query_0666,City=Frankfurt AND Age=69 AND Name=Andrew
query_0667,Surname=Jackson AND Age=38 AND Name=Faith
query_0668,Profession=fire fighter AND Surname=Green
query_0669,Profession=marketing specialist AND City=Ljubljana AND Age=57 AND Name=Marghe
query_0670,Profession=environmental engineer AND City=Porto AND Surname=Myers
query_0671,Profession=architect AND Name=Finley
query_0672,City=Seoul
query_0673,Profession=aircraft mechanic AND Name=Annie
query_0674,Profession=industrial designer AND City=Dubrovnik
query_0675,Profession=hairstylist AND Name=Ashley
query_0676,Profession=agricultural scientist AND Surname=Coleman
query_0677,City=Istanbul
query_0678,Profession=biomedical engineer AND City=Hong Kong
query_0679,Surname=Long AND Name=Kee
query_0680,Surname=Lopez AND Name=Ella
query_0681,Profession=political scientist AND Surname=Hamilton AND Name=Victoria
query_0682,Name=Dale
query_0683,City=Zurich AND Name=Alexander
query_0684,Age=87
query_0685,Profession=artist AND City=Sarajevo AND Surname=Phillips AND Age=58
query_0686,Profession=agricultural scientist AND City=Hawaii AND Age=76
query_0687,City=Singapore AND Age=65 AND Name=Cody
query_0688,Surname=Roberts AND Name=Evelyn
query_0689,Age=65 AND Name=Madison
query_0690,Profession=artist AND City=Tokyo AND Age=49 AND Name=Charlotte
query_0691,Surname=Perez AND Age=32
query_0692,City=Thessaloniki AND Age=79 AND Name=Dave
query_0693,City=Moscow
query_0694,Profession=librarian AND Surname=Gonzales
query_0695,City=Lima AND Surname=Myers
query_0696,Profession=electrician AND Name=Emily
query_0697,Profession=meteorologist AND City=Belgrade
query_0698,Profession=judge AND City=Buenos Aires AND Surname=Ford AND Name=William
query_0699,Profession=architect AND Name=Amber
query_0700,City=Barcelona AND Surname=Perry
query_0701,Profession=lawyer AND City=Bucharest AND Name=Claire
query_0702,City=Minsk AND Name=Madison
query_0703,City=Odessa AND Surname=Simmons
query_0704,Profession=registered nurse AND City=Tirana AND Age=12
query_0705,Profession=electrician AND City=Tokyo AND Age=61
query_0706,City=Tallinn AND Age=103
query_0707,City=Bologna AND Surname=Powell
query_0708,Age=66 AND Name=Noah
query_0709,City=Honolulu AND Age=11
query_0710,Profession=baker AND City=Skopje AND Surname=Wright AND Age=66 AND Name=Evan
query_0711,City=Marseille AND Surname=Phillips
query_0712,Profession=nurse AND City=Baku
query_0713,Profession=medical technologist AND City=Zurich AND Surname=Foster AND Name=Cody
query_0714,Profession=physiotherapist AND Age=72 AND Name=Ainsley
query_0715,Surname=Sullivan
query_0716,Profession=animal trainer AND Age=23 AND Name=Brooklyn
query_0717,City=Riga AND Surname=Myers AND Age=36
query_0718,Profession=biomedical scientist AND Name=Samual
query_0719,Profession=artist AND City=Buenos Aires
query_0720,Profession=public relations specialist AND City=Marseille AND Surname=Taylor
query_0721,Profession=public relations specialist AND Age=91
query_0722,Profession=registered nurse AND City=Hong Kong AND Surname=King
query_0723,Profession=financial planner AND City=Manchester AND Surname=Bryant AND Name=Isabella
query_0724,City=Vilnius AND Surname=Moore AND Name=Alexandra
query_0725,Profession=mechanical engineer AND City=Tirana AND Age=97
query_0726,City=London AND Age=65 AND Name=Avery
query_0727,City=Chisinau AND Age=50 AND Name=Bitmap
query_0728,Age=89
query_0729,Surname=Cox AND Age=91 AND Name=Dallas
query_0730,City=Seoul AND Age=51
query_0731,Surname=Alexander AND Name=Chloe
query_0732,City=Tirana AND Name=Faith
query_0733,City=Lima AND Name=Alexis
query_0734,Profession=biomedical scientist AND Age=36 AND Name=Aria
query_0735,Profession=interior designer AND Age=63
query_0736,Surname=Phillips AND Name=Callie
query_0737,Profession=accountant AND Surname=Watson AND Age=89
query_0738,City=Beijing AND Surname=Hayward AND Age=79
query_0739,Profession=industrial designer AND City=Montreal
query_0740,Profession=astronaut AND Age=53
query_0741,Surname=Perry AND Age=16
query_0742,Surname=Mitchell AND Name=Daniel
query_0743,Profession=judge AND City=Manchester AND Surname=Alexander
query_0744,Surname=Carter AND Name=Benjamin
query_0745,Profession=nurse AND City=Dublin AND Age=27
query_0746,Profession=hairstylist AND City=Bucharest AND Age=18
query_0747,Profession=judge AND City=Geneva
query_0748,City=Wroclaw AND Name=Alyssa
query_0749,Surname=King AND Age=30
query_0750,City=Vilnius AND Surname=Sullivan AND Age=30
query_0751,Profession=data scientist AND City=Helsinki AND Age=40 AND Name=Andrew
query_0752,Profession=biomedical engineer AND Age=22
query_0753,Profession=industrial designer AND Surname=Flores AND Age=62
query_0754,City=San Francisco AND Name=Ana
query_0755,City=Christchurch
query_0756,City=Mumbai AND Surname=Perez AND Age=25
query_0757,City=Miami AND Age=70
query_0758,Profession=civil engineer AND City=Amsterdam AND Surname=Adams AND Age=49 AND Name=Caden
query_0759,Profession=plumber AND City=Montreal AND Surname=Jordan AND Age=40
query_0760,City=Bucharest AND Surname=Adams AND Age=101 AND Name=Avery
query_0761,Profession=electrician AND Surname=Thompson AND Age=29
query_0762,Profession=antique dealer AND Surname=Allen AND Name=Ainsley
query_0763,City=Riga AND Name=Oliver
query_0764,Profession=environmental scientist AND Surname=Nelson
query_0765,Surname=Parker
query_0766,Profession=event planner AND Surname=Rodriguez AND Age=71
query_0767,Surname=Long AND Age=89
query_0768,Surname=Hamilton AND Age=26
query_0769,City=Tallinn AND Age=34
query_0770,Name=Christina
query_0771,Profession=electrician AND City=Zurich AND Age=40 AND Name=Ella
query_0772,Profession=dietitian AND Age=30 AND Name=Brooke
query_0773,Profession=architect AND Surname=Torres
query_0774,City=Dubrovnik AND Name=Amelie
query_0775,Profession=mechanical engineer AND City=Bratislava AND Name=Annie
query_0776,Age=6
query_0777,Profession=teacher AND City=Wroclaw AND Surname=Stewart AND Name=Dave
query_0778,City=Baku AND Age=12
query_0779,Profession=antique dealer AND City=Berlin AND Surname=Ross AND Age=41 AND Name=Aiden
query_0780,Surname=Bryant
query_0781,Profession=automotive engineer AND Surname=Cox AND Name=Kee
query_0782,City=Hanover
query_0783,Profession=data scientist AND City=Graz
query_0784,Age=66 AND Name=Campbell
query_0785,Profession=police officer AND Age=43
query_0786,City=Zagreb AND Age=48
query_0787,City=Catania AND Name=Andrew
query_0788,Profession=aerospace engineer AND City=Lisbon AND Surname=Henderson AND Age=64
query_0789,Profession=lawyer AND City=Honolulu AND Surname=Martinez
query_0790,Profession=advertising executive AND City=Frankfurt AND Age=33
query_0791,Surname=Ward
query_0792,Surname=Hernandez AND Name=Alex
query_0793,Profession=astronomer AND Surname=Ward
query_0794,Profession=medical laboratory technologist AND Surname=Harris AND Age=32
query_0795,City=London AND Age=72
query_0796,Profession=technologist AND Name=Ava
query_0797,Profession=meteorologist AND Age=53
query_0798,Profession=pharmacist
query_0799,Age=43 AND Name=Finley
query_0800,Profession=environmental engineer AND Name=Bryan
query_0801,City=Shanghai AND Age=38
query_0802,Age=21
query_0803,Surname=Thompson AND Age=83 AND Name=Evan
query_0804,Surname=Sullivan
query_0805,Age=70 AND Name=Amelia
query_0806,Age=40 AND Name=Dylan
query_0807,Age=65 AND Name=Faith
query_0808,Profession=therapist AND Surname=Stewart
query_0809,Surname=Jordan AND Age=17
query_0810,Surname=Richardson AND Name=Aiden
query_0811,Surname=Mitchell AND Name=Alex
query_0812,Surname=Butler AND Age=76
query_0813,Name=Liam
query_0814,Profession=industrial engineer AND Name=Ashley
query_0815,Profession=plumber AND Name=Blake
query_0816,Profession=chiropractor AND Surname=Nelson
query_0817,City=Venice
query_0818,Profession=astronaut AND City=Shanghai AND Surname=Bennett AND Age=20 AND Name=Ella
query_0819,Age=10 AND Name=Samual
query_0820,Surname=Jenkins AND Age=28
query_0821,Profession=bookkeeper AND Age=83
query_0822,Surname=Moore AND Name=Filippo
query_0823,City=Torun AND Surname=Perez
query_0824,Profession=real estate agent AND Surname=Phillips AND Age=49
query_0825,City=Bratislava AND Age=81
query_0826,Profession=technologist AND City=Graz AND Surname=Peterson
query_0827,Profession=event planner AND Age=53
query_0828,Profession=dentist AND City=Honolulu AND Surname=Hamilton AND Age=17 AND Name=Michael
query_0829,Name=Coulomb
query_0830,Profession=historian
query_0831,Profession=bookkeeper AND City=San Francisco AND Surname=Collins
query_0832,Surname=Cook AND Age=13
query_0833,City=Vilnius AND Surname=Hamilton
query_0834,Profession=nurse AND Surname=Brooks AND Age=61 AND Name=Carter
query_0835,City=Riga AND Name=Clara
query_0836,City=Frankfurt AND Surname=Russell
query_0837,City=Stockholm AND Surname=Gray AND Age=95
query_0838,Profession=environmental engineer AND City=Birmingham AND Surname=Brown AND Age=85 AND Name=Avery
query_0839,Profession=industrial designer AND City=Graz AND Name=Filipa
query_0840,Profession=occupational therapist AND Age=41
query_0841,Surname=Washington AND Name=Ella
query_0842,City=Plzen AND Age=12
query_0843,Surname=Torres AND Age=26
query_0844,Profession=biomedical scientist AND City=Odessa AND Surname=Scott AND Age=39 AND Name=Debra
query_0845,Profession=aviation manager AND Surname=Patterson
query_0846,City=Sofia AND Age=81
query_0847,Profession=financial manager AND Age=62
query_0848,City=Nuremberg AND Surname=Davis AND Age=19 AND Name=Evelyn
query_0849,Profession=electronics engineer AND Surname=Adams AND Name=Filipa
query_0850,Profession=electrician AND City=Wroclaw AND Age=90
query_0851,Surname=Brooks AND Age=83
query_0852,City=Munich AND Name=Teddy
query_0853,City=Bologna
query_0854,City=Hamilton AND Age=82
query_0855,City=Tbilisi AND Surname=Perez
query_0856,City=Zurich
query_0857,Age=13
query_0858,Profession=historian AND Name=Cody
query_0859,City=Mumbai AND Surname=Griffin
query_0860,Profession=aerospace engineer AND Age=93
query_0861,Profession=librarian AND City=Beijing
query_0862,Profession=electronics engineer AND City=Rio de Janeiro
query_0863,City=Hawaii AND Surname=Henderson
query_0864,Age=39 AND Name=Cooper
query_0865,City=Rotterdam AND Name=Allie
query_0866,Profession=police officer AND City=Mexico City AND Name=William
query_0867,Profession=event planner AND City=St. Petersburg AND Surname=Ward AND Age=56
query_0868,Age=75 AND Name=Amelia
query_0869,Profession=financial analyst AND City=Mumbai
query_0870,City=Copenhagen AND Name=Teddy
query_0871,City=Singapore AND Name=Filipa
query_0872,Profession=pilot AND City=Hong Kong AND Surname=Gray AND Name=Ashley
query_0873,Surname=Washington AND Age=67
query_0874,City=Cologne AND Surname=Hamilton
query_0875,Profession=aircraft mechanic AND City=Tirana AND Age=53
query_0876,Surname=Griffin AND Age=90
query_0877,Surname=Morgan AND Age=33
query_0878,Profession=biomedical engineer AND City=Venice AND Name=Alex
query_0879,Age=8 AND Name=Chloe
query_0880,City=Tirana AND Surname=Gonzales
query_0881,Profession=automotive engineer AND Name=Kee
query_0882,Profession=veterinarian AND Surname=Cook AND Age=17
query_0883,Profession=lawyer AND City=Sydney AND Age=86 AND Name=Victoria
query_0884,Profession=occupational therapist AND Surname=Hamilton AND Name=Igor
query_0885,City=Gdansk AND Surname=Diaz AND Age=98 AND Name=Daniel
query_0886,Profession=acupuncturist AND City=Edinburgh
query_0887,Profession=astronaut AND Age=83
query_0888,Profession=botanist AND City=Vilnius
query_0889,Age=76 AND Name=Scarlett
query_0890,Profession=airline pilot AND Surname=Wallace
query_0891,City=Venice AND Surname=Ramirez AND Name=Ana
query_0892,City=Krakow AND Age=53
query_0893,Profession=social worker AND Name=Cody
query_0894,Profession=hairstylist AND City=Hanover
query_0895,Profession=financial analyst AND Age=43
query_0896,Age=90 AND Name=Amanda
query_0897,Profession=geologist AND Name=Charlotte
query_0898,Profession=medical laboratory technologist AND Surname=Edwards
query_0899,Profession=dentist AND Surname=White
query_0900,City=Warsaw AND Age=13
query_0901,City=Brussels AND Age=73
query_0902,Profession=actor AND Name=Allie
query_0903,City=Riga AND Age=38
query_0904,Profession=web developer AND Name=Amelie
query_0905,Profession=electronics engineer AND City=Torun
query_0906,Profession=financial planner AND Name=Carson
query_0907,Profession=baker AND City=Prague
query_0908,Surname=Hayward AND Name=Colton
query_0909,Profession=antique dealer AND City=Cape Town AND Age=23
query_0910,Profession=electronics engineer AND Age=82
query_0911,Profession=archaeologist AND Name=Madison
query_0912,Profession=planner AND Name=Noah
query_0913,City=Edinburgh AND Surname=Cole
query_0914,Age=46 AND Name=Liam
query_0915,City=Plzen
query_0916,Age=21 AND Name=Dale
query_0917,City=Zurich AND Age=43
query_0918,Age=19 AND Name=Emily
query_0919,Profession=athletic trainer
query_0920,Profession=occupational therapist AND Surname=Williams
query_0921,City=Singapore AND Name=Christopher
query_0922,Profession=airline pilot AND City=Miami AND Age=88 AND Name=Elijah
query_0923,Profession=physiotherapist AND City=Shanghai AND Surname=Thomas
query_0924,City=London AND Age=18
query_0925,Profession=engineer AND Surname=Wood
query_0926,Profession=meteorologist AND Surname=Baker AND Age=80
query_0927,Profession=carpenter AND Surname=Young
query_0928,City=Kuala Lumpur AND Name=Amber
query_0929,Profession=athletic trainer AND City=Rio de Janeiro AND Surname=Russell
query_0930,City=Torun
query_0931,Surname=Hernandez AND Age=52
query_0932,Profession=teacher AND City=Odessa AND Age=29 AND Name=Avery
query_0933,Profession=air traffic controller AND Age=91
query_0934,City=Munich AND Name=Angela
query_0935,Profession=airline pilot AND City=Sydney AND Name=Colton
query_0936,Profession=environmental engineer AND City=Mumbai
query_0937,Profession=teacher AND City=Chisinau AND Surname=Rivera AND Age=9 AND Name=Ella
query_0938,Age=49
query_0939,Surname=Young AND Name=Debra
query_0940,Profession=engineer AND City=Auckland AND Surname=Morris AND Age=67 AND Name=Angela
query_0941,Profession=interior designer AND Age=102
query_0942,City=London AND Surname=Jones
query_0943,Profession=interior designer AND City=Belgrade
query_0944,City=Oslo AND Surname=Morris AND Age=10
query_0945,Profession=software developer AND City=Athens AND Surname=Gonzales AND Age=78 AND Name=Michael
query_0946,City=Oslo AND Age=97 AND Name=Adam
query_0947,Surname=West
query_0948,Profession=statistician AND City=Rotterdam AND Surname=Evans
query_0949,Profession=data scientist AND Surname=Scott AND Name=Madison
query_0950,Surname=Torres AND Age=30 AND Name=Clara
query_0951,Profession=beautician AND City=Mumbai AND Age=47 AND Name=Kee
query_0952,City=Vilnius AND Surname=Brown AND Name=Victoria
query_0953,City=San Francisco AND Age=62
query_0954,Profession=athletic trainer AND City=Catania AND Surname=Martinez AND Age=99 AND Name=Daniel
query_0955,Surname=Hamilton AND Age=58
query_0956,Profession=business manager AND Surname=Woods
query_0957,Profession=real estate agent AND City=Gdansk AND Age=39
query_0958,Profession=botanist AND City=Frankfurt AND Surname=Barnes AND Age=68 AND Name=Dale
query_0959,Profession=sociologist AND Age=57
query_0960,Profession=automotive engineer AND Surname=Johnson AND Name=Wyatt
query_0961,Profession=meteorologist AND Surname=Wright AND Age=12
query_0962,City=Sydney AND Name=Teddy
query_0963,Profession=environmental engineer AND City=Barcelona AND Surname=Taylor AND Age=11 AND Name=Alexander
query_0964,Profession=political scientist AND City=Plzen AND Surname=Stewart AND Name=Finley
query_0965,City=Edinburgh AND Surname=Bailey
query_0966,Profession=event planner AND Surname=Richardson
query_0967,Age=12
query_0968,Profession=speech therapist AND Age=69 AND Name=Brianna
query_0969,Profession=financial analyst AND Surname=James
query_0970,Profession=hairstylist AND Surname=Mitchell
query_0971,Profession=acupuncturist AND Age=79
query_0972,City=Dunedin AND Name=Charlotte
query_0973,Age=83
query_0974,City=Tbilisi AND Surname=Nelson
query_0975,Profession=judge AND City=Graz AND Surname=Myers AND Age=27 AND Name=Chloe
query_0976,City=Zurich
query_0977,City=Cologne AND Surname=Collins
query_0978,Surname=Parker AND Age=77
query_0979,Profession=financial manager AND Age=96 AND Name=Elizabeth
query_0980,City=Milan AND Surname=Moore
query_0981,Surname=Jenkins AND Age=26
query_0982,Profession=geologist AND City=Prague AND Age=11
query_0983,Profession=astronomer AND City=Dubrovnik AND Surname=Morris AND Age=38
query_0984,Profession=biomedical engineer AND City=Chisinau
query_0985,Surname=Brown
query_0986,Surname=Green AND Name=Cooper
query_0987,Profession=midwife AND Surname=Griffin AND Name=Oliver
query_0988,Profession=political scientist AND City=Honolulu AND Age=82
query_0989,Age=30
query_0990,Name=Isabella
query_0991,Profession=hairstylist AND Surname=Ross AND Age=62
query_0992,City=Edinburgh AND Age=6
query_0993,City=Prague AND Name=Alyssa
query_0994,Profession=bookkeeper AND Surname=Lopez
query_0995,Profession=advertising executive AND City=Manchester AND Surname=Jordan AND Age=72 AND Name=Daniel
query_0996,Profession=data scientist
query_0997,City=Vilnius AND Age=24
query_0998,Profession=optometrist AND City=Berlin AND Age=41
query_0999,Surname=Rivera AND Age=66
query_1000,Profession=meteorologist AND Name=Harper
