user_id,query_001,query_002,query_003,query_004,query_005,query_006,query_007,query_008,query_009,query_010,query_011,query_012,query_013,query_014,query_015,query_016,query_017,query_018,query_019,query_020,query_021,query_022,query_023,query_024,query_025,query_026,query_027,query_028,query_029,query_030,query_031,query_032,query_033,query_034,query_035,query_036,query_037,query_038,query_039,query_040,query_041,query_042,query_043,query_044,query_045,query_046,query_047,query_048,query_049,query_050,query_051,query_052,query_053,query_054,query_055,query_056,query_057,query_058,query_059,query_060,query_061,query_062,query_063,query_064,query_065,query_066,query_067,query_068,query_069,query_070,query_071,query_072,query_073,query_074,query_075,query_076,query_077,query_078,query_079,query_080,query_081,query_082,query_083,query_084,query_085,query_086,query_087,query_088,query_089,query_090,query_091,query_092,query_093,query_094,query_095,query_096,query_097,query_098,query_099,query_100
user_098,,,,,24,,,,,,,47,53,,,27,,47,,,,74,,11,34,,,,42,53,29,,,,38,,47,40,50,,,,,,,,,72,19,,,,,,34,,56,,27,11,30,,13,,,,,,13,,,,,,,,,16,,,,,,,,,,,,32,34,,,,63,68,,,,
user_099,41,,,,,,,,42,34,,,,65,32,62,,41,,,,,51,,,58,,40,21,,70,75,,,,,,32,,19,,52,,,,,46,,14,,43,55,69,,,,43,64,,,,,,41,,,33,,23,56,,,,,,,,37,,,58,,,,,,,,87,,,,28,,,,,72,,56
user_100,46,,,94,32,,23,58,,,19,,,51,47,,47,,,,,96,,21,46,49,,,28,,37,65,,,54,,,1,26,60,,,63,53,,,,,7,,64,,,,,32,37,54,62,,,49,,,,,42,32,,30,,,,53,62,,,24,,,71,,,,,58,19,,,48,,,,,,65,,,,
user_101,25,,,,,61,,52,,,13,,,,,,,,53,,,13,,,,35,,49,33,,39,56,,18,,,,,,,,,,,,,,47,,,54,,64,,,,38,,58,86,,54,10,51,,,42,,,48,,,,,28,,,6,45,,,,31,,,61,,52,74,57,,,27,,,,,,,
user_102,,,,,60,,,,,,35,,,,46,,23,,57,,,,,,,51,,25,45,25,,,,,,,,,20,,,80,53,58,,,,,,,,,54,,,,,,63,,55,63,,,,,46,,,43,,,52,,,,,23,,,,,34,,,,,,87,36,,,15,,43,67,,,,
user_103,,,,,24,,49,,31,,8,37,,,,37,36,,,,,,55,,35,62,,,,24,,74,,,,,,,,,,33,,,,,,,18,,44,,,,,29,48,,78,93,36,65,7,,,,49,,,20,,,,,,,,4,46,,19,,31,,,,,,83,,,,31,23,,46,61,75,,52
user_104,,,,,,,,,,,,69,,,36,,,,61,,,,,41,47,,42,38,,34,,52,,,69,33,,,,,,71,53,,,,,,,29,38,,,,,,41,49,41,87,52,42,,,,,,,,,,,,,,,,,,,10,,,,,56,,,84,,48,,,,,50,,,,
user_105,38,,,,,,,,,,,,,,31,,,,,50,,43,,38,54,,,14,15,,,,,,,,,,,20,,26,,76,56,,,,,48,34,55,58,,,,62,50,18,11,,26,,,,,27,,44,,,,,,,,,23,,55,34,,,,,55,,,76,26,,,,42,,53,52,,,
user_106,,,62,,46,,,,51,,47,64,,44,24,,,,,18,,,,,53,14,,,23,58,,47,,,15,,,,,,,,,39,,,,,23,,,,68,,45,43,,,44,72,48,22,26,31,,,41,,,,,,,,,,,31,57,,,,,,,,46,,76,64,36,,,,19,,57,,,
user_107,,,,73,,,65,,,,47,,,53,50,23,,50,,,,75,,20,,47,65,17,,,65,,,,,,,40,,,,,,30,,,,,,,,,,,,56,37,,,14,,52,15,14,,,,,,,,38,,,,,60,39,68,,36,,,,,,85,,86,,,,,,,59,,,,52
user_108,,,,,32,,20,51,,,,,,43,,,38,,59,,,,,36,15,,,30,26,,,,,,,,32,37,,,93,,,,58,,,,41,,65,93,,,,,69,,,32,21,39,49,45,,,,,28,65,,,,27,81,,,48,,,14,,45,,,,,,,,,28,,44,,40,70,,21,
user_109,,,,,28,,,,,,12,,,,44,53,,,,,58,48,,15,26,,,,9,,,64,,,,64,45,,,,,79,14,66,,,,,0,,,,,,51,,35,,39,33,42,,,,,,,,,,,,,,,,,,54,,81,,28,,,21,,42,79,48,32,,,,43,,58,,,
user_110,,,,,53,,,,23,,5,,,51,26,60,,,61,14,,,,32,,,,54,,46,,,,,67,76,49,,,,,60,,,,,,50,20,,,73,36,,,28,,66,,89,,,,,,,,,30,,,,,,,,,11,,,52,,34,,,,9,,,,26,,,,,39,,,,
user_111,,,,,,,15,19,61,,56,,,45,40,30,26,,,,,70,40,,23,,,38,19,20,,55,,40,,,24,57,,,,65,32,63,77,,,,28,,49,,,,20,,,61,44,88,57,50,,,,49,32,,28,,,,,,,,,,,,71,,,35,,,34,57,79,,,,,,,39,,,,
user_112,28,,,,59,,,,,,46,,57,64,,,,,,50,,,,35,34,,,,,23,,,,61,20,,14,43,,,,73,,49,,,,,,,,37,,,18,43,,,25,,27,,,53,,,58,,8,,,,,,56,,,37,,,29,,,,,,,,80,30,,,,,,,,,41,
user_113,,,,65,60,,,32,,,8,78,,47,,,,18,,,,,,10,24,,,,,,,,78,,79,,,26,,6,,,31,,24,,,52,7,,,56,,,,50,,54,,,,47,,,,,56,,,,,,,,,,,,,30,9,,17,,,,,,77,,,,,,,67,,,,
user_114,,,,,,,16,19,29,,,,,,28,,58,,81,27,59,,42,31,,42,,46,,,,,,,10,,,,,,,,,66,,,,73,,,,,27,,,45,,57,,,40,39,7,19,,,24,45,13,,,,46,,,,55,34,65,,,,,,,,,,82,,53,,,,,36,64,80,,
user_115,,,,,,,,,,33,44,,,,,53,,,,31,,31,,25,,67,,44,,,63,,,,,23,,6,,,,,,36,,,,,41,,,5,,,,,67,58,,89,,,,,,75,,,,,,,,,,,,,,,24,,,,,,,,83,37,,,,,,66,63,,,
user_116,,,,,,,31,15,,,25,,20,,,58,,,,14,,74,69,,41,,,38,35,25,39,66,,,,,,37,,,,,,36,,,,,8,,42,,,,49,,65,,,,,35,18,,,,25,,27,30,,,,7,,,,35,,,22,,,,,65,47,,,,31,,,,,37,79,,,
user_117,,,,,35,,44,,,,6,,31,,,27,42,,66,,,,,,12,,,10,,42,,,,,,,,,,,,,,,,,,,,,67,,,,,,66,56,82,75,,,,,,,,,28,,,,,,,,,,68,,91,59,,,,,,,81,47,52,,1,52,,40,,,,63
user_118,42,,,,30,,,44,,,3,14,16,61,33,29,25,,,,,63,40,,,43,,,,22,34,,,,,,,28,,61,,,,,,,,75,,,37,,,26,,,49,62,78,,37,59,,33,,,,,,53,,,65,,,,,,55,38,10,,,,,50,69,33,76,54,,,,17,,67,56,,,
user_119,20,,,33,38,,,11,,,,74,,,,,,,81,,,82,44,32,28,27,,26,,38,74,,,50,,,,,,,,,39,,26,,,,,,35,,23,,,,,66,35,87,54,29,,29,,,,,,59,,,48,9,,,,49,66,20,44,,,,,54,,,75,,41,,,47,,33,,,,
user_120,,,51,,,,35,,36,62,,,,,35,17,,,71,32,,60,,,36,38,,,,,,,,,,37,,15,,,,,,48,,,30,,,29,,,69,,,,48,,40,93,,67,,,26,41,28,14,39,23,,,,,92,,,,,,,,,,,62,81,,,28,,,,,,,43,,40,
user_121,28,,,24,22,88,,29,,,,,,61,,42,,,,38,,44,,23,44,,,,,22,,,,60,,,,,,24,,,,83,,,,43,,,34,79,26,,,,,60,68,21,,34,,,,,48,,16,31,,,46,,,,,40,,,6,,,,,,,,78,47,,,,26,65,69,,,,66
user_122,,,,72,27,,,,,,6,,,46,31,11,,,,,,,59,41,42,20,,,,57,,,,,,85,,,,49,69,69,,,,,,,,,,,64,,,,65,,,94,,45,,,,,58,,,48,,,,,,,,33,,,52,,,,,,,,82,,16,,,,47,73,,,,
user_123,,25,11,,,,52,41,62,,26,,,,33,,,,,,,82,,47,47,,,,49,,,,,,76,,,,,,73,,,,18,,,,,,,91,,,,,,80,,,21,,,,,60,44,,,,,,,58,,,,,62,,,,27,,,,,,76,55,18,,,,16,,69,,,64
user_124,25,,,,47,,20,29,,23,,,,,34,,49,,,,,,,51,,,,10,20,,,64,80,,,,,,,47,,,,,,,44,,48,,,,32,,,21,,72,,,,32,,,,,46,,51,38,,,,17,,,,24,,,14,,,,,,,,87,51,,,,16,,54,,,,62
user_125,,,,,,,,,,,57,79,36,,27,33,55,,43,31,,,52,31,55,,,45,,52,47,,,,63,,,15,,15,,,59,,,,,,,,,,38,,,49,70,69,63,18,,34,,50,,,,,,,,,,51,,,70,31,,,,,,,,52,,,78,,,22,,,,73,74,,,
user_126,,43,,64,,,,,,,16,,,,,,,,,18,52,,,,39,,,,25,42,29,,,,,,,17,,,,,25,47,16,,,,35,,72,,,,,,43,61,61,,,,,,,,,,,,,,,,,47,,,,,,,,,,42,,,79,,,,,23,,33,52,,,
user_127,,,67,93,,,,,,,62,,,51,,12,,,61,,57,24,,23,,,,57,13,41,,,,,,,,45,,,71,69,19,47,,,,,15,,,,,,,,,66,,,63,42,7,,,,,,,,,,37,,49,,,34,,,66,,,,,,,,86,43,21,,,42,,68,,,,
user_128,,,,,30,,55,,,,,,26,61,36,50,49,,,28,54,,,,35,47,,,35,,,,,,,,,56,,,,,,,,,,70,12,,63,92,33,,,,47,,72,23,53,,,,,,50,42,,61,,,,,,50,26,,,,80,,,,,,68,,,39,46,,76,,,,,,,
user_129,,,,,,,43,,17,,17,79,51,60,25,,,,,,,48,65,15,8,,,59,53,40,,,,,17,,,,,59,,,,,83,,,,,,72,,,,,,,75,92,71,24,59,,,,,38,,31,,,,43,31,,,,23,31,,,,29,,,25,,,82,,,,,,,,44,,,
user_130,,,,,54,,,,,,19,42,,,,,,,,,53,63,55,,,20,,,42,47,,,,,,,,,,,69,,,,59,,38,,,,51,,20,,,,53,,54,,,,,,,,,,,,,,,,,,,,,,58,,,,,,17,,81,,,,,,,,,,,
user_131,,,,,60,,,,,,,,,,,27,32,,,,,13,69,39,30,,,8,,,,,70,,70,,,3,,35,92,75,,,38,,,,,,35,40,,,39,23,,,,,,23,,,,,,30,,61,,,,,,,31,28,,,9,,,,,,,,76,25,,,82,,34,44,74,,,
user_132,,,,,48,,37,45,,,15,70,39,49,50,20,,40,,53,59,60,,11,32,,42,4,,,75,,,,,,19,,,,95,,41,,,,33,49,,,46,7,,61,,,36,,90,,,20,,,,,25,,,,,,,,,,,,,,,,21,,24,,,61,,,,,,,34,58,,,,
user_133,36,,,,,,51,,,,56,81,,45,,35,,,,,,13,,42,,,,,12,29,,,,,77,,,31,,,,,,,,,,,,47,,,62,,,,40,,90,79,54,58,,,,,31,,36,24,,,,,,,,,,,4,,,,,,,,82,51,,,,,45,,,,,25
user_134,47,,,,51,,44,,,,,,,,,63,,,,22,40,,50,,30,23,,4,12,38,,,,,34,,,,,,,,26,43,,,,53,50,,70,,,,,,71,72,17,84,40,,,,,,22,,,50,,,,27,,,,,55,,40,,,,,28,58,,,31,36,,,,,,,80,,
user_135,,,,,55,,40,,58,,,55,,,34,43,,,,,,,50,30,,67,,15,22,,63,,,,,,,,65,,,,,51,,,,,47,,,84,,,,,50,52,90,,62,47,,,,,,,50,,,,,,47,,,46,,11,86,,21,,,,,,79,,,,,,,48,,,,
user_136,,,,79,48,,33,,48,,,34,12,54,24,,41,,,38,,34,54,52,,41,53,37,,,46,,30,20,,79,,8,,,72,80,,,,,,,,,,,38,,,,60,,,,25,,,,,,21,31,,,,,,,,,55,,,,86,,19,,,64,28,33,86,49,,,,15,,39,,,,56
user_137,,,35,,59,,57,,,,,,,,40,,,,,38,,,60,35,,26,56,17,22,,63,,,,68,,41,,,61,,,,,40,53,,63,35,,52,4,31,,,30,,,26,79,,42,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,35,,,,7,60,44,,,
user_138,,,,,53,,35,,,,,87,,,32,29,,,,20,,71,,46,45,,,,,39,47,,,,,34,,,,61,,,,71,,,,48,,,,20,,,,,35,,,,,,,,,,36,,29,,,,,,,,45,,54,,80,,,,,63,90,,79,37,22,,44,,,,73,,,
user_139,15,,,74,,,,,,,,,40,64,,49,46,,50,,,,,,55,18,,58,38,35,42,51,,,,,,,,,,30,,,,,,,,,,36,,,,,55,,,,,64,,,,,,,14,,,,,,,72,,49,,,8,,43,,,45,,,76,,37,,,,,37,64,,,
user_140,,,,,,93,51,,,,,56,10,,,,43,,,48,,16,40,,47,13,,,39,,44,65,,,12,,,39,,32,,78,,60,,,,,50,,44,,,,,,,66,16,,,53,37,,,,59,,,,,,,,,,,44,,58,4,,25,,,,30,,80,,,5,,40,,69,45,,23,16
user_141,39,32,,,22,,,16,,,,,,,48,43,,,,15,,34,61,,,,,59,,37,,45,,,38,,,19,,,,59,,,,,27,39,29,,71,55,50,,,,,,60,,,,,,,,46,,,,,,,,83,,,,,29,,,33,,,54,58,,79,,25,44,,32,13,34,,73,,
user_142,,,,,,,,,,55,,56,55,48,28,26,40,22,69,24,,57,46,,,39,,,41,37,,55,,31,53,65,,57,,45,,,5,70,,38,,50,8,,,79,26,,,,48,54,59,88,29,,,,,,,,,24,,,,56,,,49,,53,,45,,28,,,,13,,77,,,,,,,,71,,,
user_143,,,,,30,,,,29,,,,,48,,,,,,42,,67,50,27,,,,54,26,,38,,,,,,,,,,91,,,,,,,,,,62,,,,38,59,,56,,66,25,,11,,,,,,,,,,,,,,,2,72,,,,,,,20,,,75,,,,,,,40,54,,,
user_144,,,,,,,,,,46,47,,,,38,43,,,45,,,33,45,29,,62,,36,17,,,54,,44,8,,,54,,60,,,,,,,31,,,,,,,,64,,39,50,18,,47,,,,,,38,,21,,,,,,,43,,,60,,,,22,,,53,11,,,65,,,65,,,,49,,,65
user_145,,,,,24,,,,,,11,35,15,45,21,,,,,,,,43,,20,27,,19,,,,,,,82,,39,,,53,88,,,,,59,,64,31,,,,,,,19,,,45,,,35,,,,,55,,,,,,,,,,36,7,,,,,,,,,,,85,,31,,,54,62,41,,,,
user_146,28,,48,,,68,,,,,64,8,24,,24,,44,,,42,,15,,49,14,47,,,,,,,,,,,,,52,,,56,12,,,,,51,24,,,60,,,,,,,53,,,,,,,79,,,8,33,,,,,,,,,,,41,,,,,,,,81,66,,,54,,,48,,,,
user_147,28,,,,,,,53,,,41,,,41,23,,,,,46,,,53,,15,,,,,,,,,,54,,43,,,,82,,63,76,60,,,,,,56,54,,,,,,,,22,36,,,44,,,,,,38,,,,,,,,20,,,38,,26,,,,,,74,,47,,20,,,57,64,,50,
user_148,,,,,24,,,,,,14,,,53,,,,,,54,,,,40,51,55,41,,,,,75,,,42,,,26,,18,,,,,,,,60,,,71,68,41,,14,,,49,57,53,20,,,,,,,,11,,,,66,,,,,,25,,35,,,,,,,,,57,,,,,,71,51,,,42
user_149,56,37,,35,,,,,14,,36,29,44,61,20,56,,16,,,,,,,6,,,,,49,,,,,22,,,47,,,,,,,,,,,,,,70,,,,54,,54,,,,23,18,31,,,,23,,,,,,4,,,,16,,31,84,,,,,51,,,87,,,,,,9,40,78,,,
user_150,,,,,43,,,24,,,5,,,,36,43,,,77,,,,,29,43,,,37,,44,,,,,13,,,36,,,,41,46,,,,,,7,,,40,,,,,,,18,,,,,,,,,,,,,,,,,,36,24,,,82,,,,,46,,,82,54,,,,52,,56,,,,
user_151,,,,63,,,,,,,,28,52,43,30,,,,49,,,,46,,,61,,60,,,,,,,29,,49,,,,,,1,76,,,,73,15,,68,,30,,,,67,,56,26,62,35,51,,,,,,50,,,69,,,,,,38,,,16,,38,,,62,,41,79,63,34,,,,,53,,,,
user_152,,,,,58,,21,,33,,58,64,,,,23,,27,74,19,,,,,,38,,,,,,,,18,19,,,27,,53,92,39,,,,,,,6,,35,25,,,,43,,44,,,,,,,,30,50,,24,,,,,,,53,,,,,49,,22,,,35,13,56,74,,53,,,41,,44,,82,,
user_153,,,,,47,,57,,,,,,47,,,,53,,78,,64,48,,24,14,,,6,,,63,,,,,,,,46,,,,3,,,38,,,,,,4,36,,55,,,,,,,50,,,,,,,,,,,,,,,60,47,,,2,,,,,31,59,,,,,28,12,41,,61,65,,,
user_154,,,,,,,35,,,,,,,,,,57,,,42,,16,,14,,,,22,,,,,49,,,,,,,29,66,36,,,,,,,35,,57,,42,,,26,36,54,,64,35,,,,,,47,24,,36,,,,57,,,,,,,47,,,,,23,,,77,38,25,,,21,,45,71,,,
user_155,35,,,,,,,,,,19,,,,49,,,,50,,,,58,15,16,48,,,,50,,70,,,34,66,,,,29,,,,,,,39,42,,,,91,38,,,,37,55,34,50,,42,28,46,,,,,41,51,,,,,,,,,,,36,,,,,38,,,,,48,,,,,,51,,,
user_156,,,,,22,,67,,,,,,7,,,37,,,,,,24,41,15,14,,,,,,33,,,,81,,,,,,77,,25,,,,,,,,,,18,,,,,60,,29,,,,48,,,,33,,,,,,,95,,,32,28,,,,,,,41,41,,84,56,29,,,40,,44,,,,
user_157,23,,,89,,,,,,,,,53,,42,,,,,,,,,20,,,,,,,,48,38,48,,87,,44,,66,,54,,,,,,,1,,,,,,,,,48,,77,42,,,,,33,54,27,14,40,,,,,,,,,,,17,,51,,,,,,,,28,,,33,,31,50,,,
user_158,,,28,,31,,,,,,26,,,,44,60,,,,31,63,76,,44,31,,50,14,,,,74,,,,,50,,,13,,21,,,,,,68,,,,69,49,,37,,47,68,,,,,36,16,,,59,,39,,,,,,,,,20,,,54,,,,,,82,,75,,,,17,51,,57,,,43,
user_159,,,,,28,,41,,,,,12,,,,36,,,45,16,,,64,11,29,39,,47,25,49,43,58,,,38,75,,,,44,,,,61,,,,,,,,,,,,41,,48,24,36,58,,,,,,52,,,18,,,,,,,,47,,,11,47,33,,,,36,,87,27,40,,,,32,69,60,,,58
user_160,,,,,,,,,,,50,,,58,20,,,,66,43,,,45,,,20,,18,,48,,,,,,,,,,,,,,,,,37,,,,,11,19,,,,54,51,35,76,,,,39,,,36,,41,,,,,,,,,4,,,17,81,31,,,,,,,36,36,,,,,31,,,,
user_161,,,,,54,,39,38,,,,46,,60,,60,,,,32,58,,40,44,38,50,,25,26,44,,,36,,9,,,17,,61,80,,,,,,,,,,58,54,,,,54,,69,,,49,46,,39,,,,12,,,,,,,,,,4,,,,,,,,,,,80,,25,,,,,,57,,39,
user_162,40,,,,43,48,21,,,,,46,38,51,,,,,,41,,66,,44,40,,,,11,32,54,44,99,,61,22,,,,,,31,,,,,,47,23,,33,53,,,,,,,29,,,54,,37,,28,56,,46,,,,,,,79,27,42,,,,,25,,,,76,,,36,17,,,,,,,,43,
user_163,55,,,,,,66,,,,,27,,54,25,51,49,,68,32,,,,10,7,28,,18,,,48,,,,,,,,,11,,69,52,35,,,,,2,,52,,,,,,,60,84,,,60,,,,,34,,44,,,,,,,,,16,72,,44,,17,,,26,,,82,26,,38,33,,,46,,75,,
user_164,16,,,,56,,48,,,,53,75,34,51,44,12,,,,29,,,,17,,,,,34,,51,45,,,68,,,33,,,,,,,,5,,,16,,56,,69,,,,,,41,,,38,,,,,24,17,,31,,,,,80,,28,,,,56,,,,,,,,77,,19,,,,,72,,,,
user_165,,,,,,,,24,,,,,,,,33,,,51,20,,,,28,,12,,,10,28,,,,,51,,30,6,,,,,,,,,,73,,,,28,27,,,,,53,67,,,51,,,,,,,16,64,,,,,,,,,,,17,,46,,,,39,,,53,,,,29,,44,,76,,
user_166,23,,,,27,,,,,,,,,59,34,,,,,31,,,,29,52,24,,11,14,,,,67,,,,,29,,52,,,54,30,,,,59,1,,,90,45,,20,28,,52,,60,56,48,,49,,,34,,,43,,,,17,,,,,,,10,,40,,,,27,,77,,,,,42,,,,,,30
user_167,,,,,,,51,,36,,52,,,,,,,,51,,,,,28,,,,,,,,56,,,,,25,34,,,,,,51,,,,38,47,,,,60,,,41,,48,,,50,61,,28,,,,,46,,,,,,43,,,25,,51,10,,30,51,,58,,,77,55,48,,33,,,67,,,,
user_168,25,,,,56,,50,25,,,64,7,,58,,63,,,56,,,26,66,18,23,15,,13,,,59,,,,51,,,19,,,77,59,,63,,,30,73,,,,15,,,,,,58,,,,,,,,,,14,24,,,,73,,,,,,55,,89,,15,,,,,24,,37,,,,28,,55,47,,,
user_169,,,,,,,43,,,63,48,,,,36,,,,,14,,24,42,12,14,56,,34,26,32,34,,,,,,,,,50,,,,,,,42,,28,,,78,47,,,,,61,,,,48,7,,,,53,,45,34,,,,,,,,10,62,14,6,22,,,,,18,,83,62,,38,,,,,66,,,50
user_170,,,,50,22,,,,,,,52,,44,24,24,,50,,,,,42,51,56,,,,17,39,,,,,,,,12,,,,,6,50,,,,48,41,,,,,,,,63,64,81,69,,,,31,,,44,15,,,,,,,,,,33,,,68,,,,,,,,77,38,,,,45,,,,,,
user_171,,,18,,45,,55,,,,,,,53,,24,,,63,,,,,44,24,,,,56,,,,,,39,,13,14,,,,,,,,,,,,,60,,,,26,,,,14,,,,,35,,,57,,32,,,,,,,,,42,25,,,,,,,,,,84,,,,,,,56,66,77,,18
user_172,,,,16,22,,18,,,,18,,,60,25,,,,50,22,,73,53,31,50,,,26,,47,,,19,,,,7,,,31,,,31,65,43,,50,51,28,48,,,,,,,,58,26,,,45,,,,,,,,59,,,36,,,,,14,,,26,,,,,,40,62,77,,29,19,,,,71,61,,,
user_173,,,,,28,,35,56,41,,32,60,48,52,35,15,,,53,,,87,,,,55,,,23,,61,,47,,41,,,7,,,81,,,,,,,48,33,,,,,,,,49,,68,,32,38,,,,,19,,34,,,,,,,,,33,,,23,44,,,,,,32,,,,,,,,50,,74,,
user_174,,,,83,36,,31,,,,44,,52,,44,,,,44,,,78,,35,,,,43,32,,,70,,59,83,,16,12,,,,,62,33,,,,,40,,33,35,50,,,,,70,79,,,,,,,,,43,,,,93,,,,,50,8,,,,,44,,,,29,,81,25,,,,,22,,,,,
user_175,,,,50,,,54,,,41,19,,,,,,,,,53,,58,,,31,,,23,23,,,59,,,56,,,,,,83,,,,79,,,,0,,37,,61,,23,27,,50,,,,39,,,,,23,,55,,,,,,,,48,43,,,,,30,,,,,,78,56,54,,,38,,62,,,,
user_176,,,,58,33,,49,,41,,14,,,,40,13,,,,,,64,57,16,,,,51,47,54,63,,,,,,,44,,26,,,,,,,,76,49,,64,9,,,,,52,72,,13,,,,,,,,,,58,,,,,,,,,,,4,67,,,,,,24,80,55,,,,,,,75,,20,
user_177,,,,,51,,51,,,,56,16,,,,63,,63,,13,,,,,,,,39,7,,49,,,,,,40,48,,,,68,45,79,12,,,,,,,71,15,,47,,60,,,,61,,,17,,,,,,,,,,,,,,,,,,,,,,,,,78,64,32,,30,,53,49,,,,
user_178,,51,,,,,55,,,,47,,40,,,27,30,38,,,,,,,,47,,14,,,,,,,,,,,39,,,,,,73,,,,,,,,40,,,25,55,75,64,,,66,,,,45,,,,,,,,,,,,24,,,86,,,,,50,89,,83,,,,,,,,,,51,
user_179,,,,,,,,,55,,,,3,61,25,,,,,,,24,,15,,61,,47,,,48,,,,89,,,52,,41,,,,,,,,,36,,,,,,,22,58,,,76,,60,,,,,,,,,,,,,,,,36,,,92,,32,,,,87,,,,,,,42,,52,56,,53,
user_180,,,,,,,43,,33,,46,,,64,49,29,,,,21,62,17,,10,10,37,,,,33,,76,,,,,,12,,33,,,,,,,,,10,,,,,,,,39,52,39,,51,19,,,,,,,16,58,,,,60,,,,,69,,73,47,,,,31,,,,,,,,41,88,35,69,,,
user_181,,,,90,,,,27,,,43,,54,45,36,27,,,,17,,54,,,13,,,49,8,58,,51,,,,,,,,,,,1,,,,,,2,,37,,,,20,,36,,43,,,58,,16,,,39,46,19,46,,,,,,,36,45,,,,,,,,,,,77,,,,,,63,66,44,,,
user_182,,,,,44,,26,,,,,,56,47,,36,,,,35,,,51,,26,,,,,,,,39,22,,78,19,,,45,,,,,,52,,,,,54,12,30,,,,66,64,32,,42,,,,,,,,,,,,,,,,,25,,,66,,,,,62,,,,45,,,,,,,69,,,
user_183,,,,,,,65,,,,19,82,33,,31,42,,,,,,,,,,27,,,44,,,,,60,,,,,,,85,,,,,47,,,45,,45,74,19,,,,58,55,68,67,,32,17,,,,,,,22,,,,,,,,,54,,77,,39,,,53,,,,55,,,,26,95,,,,,
user_184,,,,,,26,,,,,27,,9,,,,31,,59,26,,83,47,,17,29,,,,,58,,,,27,,,,,25,,,,65,,,,,,,44,59,42,,,,56,79,,,,,,29,,,,,28,,,,,12,,,,14,,,12,,,,,62,,,78,,,,,,,,58,71,53,
user_185,,,,,,,14,49,25,,,,5,,38,45,,,68,18,,,,36,,40,,,,,,61,,,,,,,,,,,,49,10,,,,3,52,61,97,39,,60,,,68,45,,51,,10,,,,18,,,,,,,,,,47,,,,25,,41,,,,,,77,,,,,,,42,45,,,
user_186,,,,,60,,,,,,66,,,,43,53,,,50,25,36,22,,,25,38,54,37,21,,44,,,52,,,28,10,,,,,,,,,,53,47,,66,17,61,,32,25,44,80,,57,,63,,,,,,,,,,,,,,38,29,45,,,12,,48,,,,71,,81,,,,,36,,43,54,,28,
user_187,,,,90,,,16,,,,,,,42,43,,,,,34,,32,58,29,,,,,,29,64,65,,,54,,,47,49,,,41,,44,,,,61,44,,,91,,,,57,53,,22,,,,,,37,73,44,,15,,,,,,,,,,,,51,,,,,,,,,37,23,,43,,,48,,,,
user_188,,,,8,22,,36,,,,13,,,63,50,,,,,41,,,52,,52,,,,10,52,,,,,,,44,,,,,,,,,,,,,,37,,39,,,54,57,74,89,,,,,,,,,45,,,,,,,,,,15,,,2,,15,51,36,30,41,,76,62,32,,,30,,,43,,,
user_189,58,,,,40,,,13,,,4,,53,,31,,,,,,,20,47,19,,,,55,,,,,,,20,,,,,,,,,,11,,,,30,,42,,,,,30,67,57,34,37,,62,,,,,21,,,26,,,,,,,,0,,,89,,49,,,,25,,75,,,,,,,58,,,,
user_190,,,,,45,,,55,32,,,,,51,,12,,,,,,82,,,41,,,29,41,45,,57,34,61,,,,50,,9,,41,,,,,,,,,,,20,,55,52,36,63,64,,33,43,30,,,,23,,46,,,,,,,54,35,0,,,22,,,,,29,,,87,,33,,,26,,56,44,,28,43
user_191,,,,,33,,14,,59,40,55,,,42,34,,,,,23,,,,,,,,11,21,,42,,,,25,,,14,,,88,,,,,,,,40,,63,18,,,,,51,73,82,45,59,,12,,,,,16,,36,,,,,,,,27,,,40,,,,,,,,85,,,,90,,,59,,,,21
user_192,,,,67,,,45,,,,,54,,,,,,,,23,54,16,,21,5,,,43,35,,66,50,,,,,,51,,56,88,,,,,43,,,,,48,59,56,,,22,46,,,30,,52,,,,,,,,36,,,,,,,,49,,,86,,36,,,,,,76,,,,46,48,,60,,,22,
user_193,,,,,42,,50,50,,,31,,,56,21,,,,58,,51,68,,,21,46,,,,,41,,,,,,,7,,,98,,,67,,,,,,,39,,,,42,,,,47,,24,,,,,,42,,,29,,,,,,,36,37,,,,,50,,,22,82,,82,33,,,,51,,49,57,,,
user_194,,,,,,,19,,,,46,68,28,,31,,38,,,,,,,,,,,11,16,,60,,,,,,,,,,73,51,,62,,,,,3,,65,93,62,,27,,,,48,,52,56,25,,,,58,14,,,,,,,,,43,,,54,54,,,,,30,,32,78,51,43,27,,,,,,,,
user_195,,,,,,,58,,,,,,,,46,29,,,,,,81,,33,,40,,14,,,,,,43,,,46,28,,,,,,,,,,51,,,34,,,,,,44,76,20,,,67,,,,79,49,,49,,,,,,,57,,,,,,,44,,,,,26,,32,,,,,,43,64,,,
user_196,,,,33,25,,,15,,,32,,41,55,26,62,24,,,22,,,,30,,,,60,46,53,72,,91,,,,,11,,57,,58,,36,,,,53,31,,46,22,,,40,,58,48,70,86,48,19,32,,,,,,39,,,,,,,,,4,55,,37,,,,,47,,,,,44,,,,,53,,75,,
user_197,,,,,,,22,,,,,47,46,60,24,55,,,,,,,68,33,53,30,,32,,36,,74,,,38,,,35,29,11,,,,73,,,,,,,57,79,,,48,,,72,69,,34,35,,,,,,,,54,,,46,9,,,,,,,,,,,,,81,,77,,,,,,,40,67,,,
