id,content
query_0566,Profession=sales representative AND Age=25 AND Name=Campbell
query_0567,Profession=dentist AND City=Wellington
query_0568,Profession=judge AND City=Munich AND Age=18 AND Name=Bitmap
query_0569,Surname=Gonzales AND Age=71 AND Name=David
query_0570,City=Amsterdam AND Age=32 AND Name=Teddy
query_0571,Profession=biomedical scientist AND Surname=Adams AND Age=11 AND Name=Christian
query_0572,Profession=paleontologist AND City=Odessa AND Age=102 AND Name=Brooke
query_0573,Profession=electrician AND City=Hanover
query_0574,Profession=artist AND City=Rome AND Surname=Allen
query_0575,Profession=interior designer AND Surname=James
query_0576,Profession=teacher AND City=Sofia AND Age=23
query_0577,Profession=homeopath AND City=Shanghai
query_0578,City=Oslo AND Surname=Allen
query_0579,City=Munich
query_0580,Surname=King
query_0581,Surname=Torres AND Age=49 AND Name=Dakota
query_0582,City=Dublin AND Age=91
query_0583,City=Milan AND Surname=Perez
query_0584,Profession=statistician AND Name=Brooklyn
query_0585,Surname=Thomas AND Name=Liam
query_0586,Age=28 AND Name=Noah
query_0587,Profession=teacher AND City=Catania AND Age=6
query_0588,City=Tauranga AND Surname=Henderson AND Age=59 AND Name=Christina
query_0589,Profession=acupuncturist AND Age=90 AND Name=Finley
query_0590,Name=Andrew
query_0591,Profession=mechanical engineer AND Name=Brianna
query_0592,City=Athens AND Surname=Morgan
query_0593,Profession=mechanical engineer AND Age=57 AND Name=Jacob
query_0594,Profession=accountant AND Surname=Baker AND Age=90
query_0595,Profession=software developer AND Surname=Johnson
query_0596,Age=78 AND Name=Daniel
query_0597,City=Marseille AND Surname=Washington
query_0598,City=Buenos Aires AND Age=21 AND Name=Dale
query_0599,Surname=Gonzalez AND Age=26
query_0600,Surname=Green AND Age=90
query_0601,City=San Francisco AND Surname=Sullivan AND Age=27
query_0602,Profession=prisoner
query_0603,Profession=automotive engineer AND City=Dubrovnik AND Age=77
query_0604,City=Yerevan AND Name=Wyatt
query_0605,Profession=architect AND Age=66 AND Name=Campbell
query_0606,City=Marseille AND Surname=Allen AND Age=63
query_0607,City=San Francisco AND Surname=Ramirez
query_0608,Surname=Reed
query_0609,Profession=financial planner AND City=Baku AND Age=89 AND Name=Alex
query_0610,Surname=Bell
query_0611,Profession=agricultural technologist AND Age=87
query_0612,Profession=administrator
query_0613,Surname=Thomas AND Age=60
query_0614,City=Cape Town AND Age=38
query_0615,Profession=aviation manager AND City=Toronto AND Surname=Moore AND Age=102
query_0616,Surname=King AND Name=Carson
query_0617,Profession=bookkeeper AND City=Ljubljana
query_0618,Profession=biomedical scientist AND City=Skopje AND Name=Brooke
query_0619,Profession=acupuncturist AND Surname=Russell
query_0620,Profession=homeopath AND City=Torun
query_0621,Surname=James AND Name=Christian
query_0622,Profession=massage therapist AND Age=6
query_0623,Profession=speech therapist AND Surname=Morris
query_0624,Profession=industrial engineer AND Surname=Roberts AND Name=Adriana
query_0625,Age=88 AND Name=Dave
query_0626,Profession=real estate agent AND City=Tokyo
query_0627,Profession=real estate agent AND City=Barcelona AND Surname=Perez AND Age=99 AND Name=Cora
query_0628,Profession=optometrist AND City=Geneva AND Surname=Ford
query_0629,Profession=plumber AND City=Manchester AND Name=Victoria
query_0630,City=Porto
query_0631,Profession=chiropractor AND Surname=Perry AND Age=94
query_0632,City=Wroclaw AND Age=104
query_0633,Profession=business manager AND City=Montreal
query_0634,Age=28
query_0635,Profession=real estate agent AND City=Kiev
query_0636,Profession=sales representative AND Surname=Young
query_0637,City=Buenos Aires AND Name=Faith
query_0638,Profession=accountant AND Age=62
query_0639,Profession=social worker AND Age=101
query_0640,City=Santiago AND Surname=Ross AND Age=104
query_0641,Profession=paleontologist AND Surname=Anderson AND Name=Avery
query_0642,Profession=electronics engineer AND City=Milan AND Age=47 AND Name=Chloe
query_0643,Surname=Gonzales AND Name=Allie
query_0644,City=Rome
query_0645,Profession=air traffic controller AND Name=Ainsley
query_0646,City=Nuremberg AND Surname=White
query_0647,City=Berlin AND Surname=Wood
query_0648,Profession=homeopath AND City=Florence AND Surname=Richardson AND Age=51
query_0649,Profession=paleontologist AND City=Honolulu AND Age=11
query_0650,City=Zagreb AND Age=6
query_0651,Profession=planner AND Name=Sophia
query_0652,Profession=real estate agent AND City=Buenos Aires AND Name=Scottex
query_0653,Surname=Green AND Name=Clara
query_0654,City=Catania AND Age=53 AND Name=Wyatt
query_0655,Surname=Brown AND Age=28
query_0656,Profession=midwife AND Name=Giacomello
query_0657,Surname=Brown AND Name=Madison
query_0658,City=Kiev AND Surname=Howard
query_0659,Profession=paleontologist AND City=Auckland AND Name=Aiden
query_0660,Profession=management consultant AND Surname=Adams
query_0661,Age=98 AND Name=Oliver
query_0662,Profession=physiotherapist AND City=Graz AND Name=Carter
query_0663,Profession=astronaut AND Surname=Perez AND Name=Madison
query_0664,Profession=biomedical engineer AND Age=75
query_0665,Age=11 AND Name=Brooke
query_0666,Profession=acupuncturist AND City=New York City AND Surname=Morgan AND Age=73
query_0667,Profession=electronics engineer AND Name=Brayden
query_0668,Surname=Ross AND Age=23 AND Name=Alexis
query_0669,Profession=archaeologist AND Surname=Nelson AND Age=24
query_0670,Profession=political scientist AND Surname=Diaz
query_0671,City=Rome AND Surname=Patterson
query_0672,City=Ljubljana AND Surname=Campbell AND Age=91 AND Name=Carter
query_0673,Surname=Griffin AND Age=66 AND Name=Victoria
query_0674,Profession=athletic trainer AND City=Hawaii
query_0675,City=Cluj-Napoca AND Surname=Wright
query_0676,Age=66 AND Name=William
query_0677,City=Skopje AND Age=28
query_0678,Profession=environmental engineer AND City=St. Petersburg AND Name=Ivano
query_0679,Surname=Patterson AND Age=104
query_0680,Surname=Turner AND Name=Alyssa
query_0681,Profession=medical laboratory technologist AND City=Riga AND Surname=Howard AND Age=52 AND Name=Madison
query_0682,Profession=public relations specialist
query_0683,City=Bydgoszcz AND Surname=Lopez
query_0684,Surname=Rivera AND Name=Amanda
query_0685,Profession=carpenter AND Surname=Smith
query_0686,City=Singapore AND Surname=Morgan
query_0687,Profession=medical laboratory technologist AND Age=22
query_0688,Profession=market researcher AND City=Dunedin AND Surname=Allen AND Name=Elizabeth
query_0689,Profession=acupuncturist AND City=Copenhagen AND Surname=Stewart AND Name=Amber
query_0690,Profession=lawyer AND Surname=Russell
query_0691,Surname=James AND Name=Kee
query_0692,Age=22 AND Name=Amelia
query_0693,City=Buenos Aires AND Name=Ainsley
query_0694,Surname=Williams AND Age=33 AND Name=Elijah
query_0695,City=Kiev AND Surname=Howard
query_0696,Profession=bookkeeper AND City=Zurich
query_0697,Age=96
query_0698,Profession=astronomer AND Age=13
query_0699,City=Krakow AND Age=5
query_0700,City=Prague AND Age=64 AND Name=Benjamin
query_0701,City=Bucharest AND Surname=Bennett AND Age=36
query_0702,Profession=therapist AND Name=Blake
query_0703,Surname=Jordan AND Name=Samual
query_0704,Profession=writer AND City=Warsaw AND Surname=Turner AND Name=Jacob
query_0705,Profession=judge AND City=Cape Town AND Name=Ana
query_0706,City=Hamilton AND Age=7
query_0707,Profession=audiologist AND City=Moscow AND Surname=Hernandez AND Name=Liam
query_0708,Profession=journalist
query_0709,City=Skopje
query_0710,Profession=audiologist AND Age=48
query_0711,Profession=pharmacist AND Name=Olivia
query_0712,Surname=Kelly AND Age=5
query_0713,City=Porto AND Age=59
query_0714,Name=Alexandra
query_0715,City=Copenhagen AND Surname=Gonzales
query_0716,City=London AND Surname=Diaz AND Age=40
query_0717,Age=71
query_0718,City=Moscow AND Name=Clara
query_0719,Profession=civil engineer AND City=Wroclaw AND Age=25 AND Name=Coulomb
query_0720,Age=52 AND Name=Ava
query_0721,Profession=fire fighter AND City=Berlin AND Surname=Parker
query_0722,Profession=environmental engineer AND City=Chicago AND Surname=Allen AND Age=48
query_0723,Profession=archaeologist
query_0724,Profession=civil engineer AND City=Cape Town AND Surname=Bailey AND Age=93 AND Name=Bryan
query_0725,Profession=technologist AND Name=Alison
query_0726,City=Stockholm AND Surname=Davis AND Name=Dylan
query_0727,Profession=speech therapist AND City=San Francisco AND Surname=Smith AND Age=86 AND Name=Ella
query_0728,Age=29 AND Name=Blake
query_0729,Profession=software developer AND Surname=Nelson AND Age=24
query_0730,City=Skopje AND Surname=Bailey AND Age=72
query_0731,Profession=biomedical scientist AND City=Chicago AND Surname=Griffin AND Name=Debra
query_0732,Profession=librarian AND City=Montreal AND Surname=Howard AND Age=62 AND Name=Adam
query_0733,Profession=electronics engineer AND Age=40
query_0734,Profession=air traffic controller AND City=Buenos Aires
query_0735,Profession=actor AND City=Florence
query_0736,Surname=Hayward AND Name=Elijah
query_0737,Profession=architect AND Surname=Harris AND Age=57
query_0738,City=Istanbul AND Age=16
query_0739,Profession=aerospace engineer AND City=Oslo AND Age=60 AND Name=Alexander
query_0740,City=Florence AND Age=6 AND Name=Faith
query_0741,City=Tbilisi AND Surname=Perez AND Age=63
query_0742,City=Cape Town AND Age=90 AND Name=Scottex
query_0743,City=Donetsk AND Age=52 AND Name=Olivia
query_0744,City=Chisinau
query_0745,City=Wroclaw AND Name=Callie
query_0746,Profession=police officer AND Age=78
query_0747,City=Christchurch AND Surname=Martinez
query_0748,City=Bologna AND Surname=Martin AND Age=90
query_0749,Surname=Martin AND Age=26
query_0750,Profession=financial manager AND City=Brussels
query_0751,Surname=Williams AND Name=Benjamin
query_0752,Profession=electrician AND City=Thessaloniki
query_0753,City=Porto
query_0754,City=Minsk AND Surname=Alexander
query_0755,Surname=Jordan AND Age=19
query_0756,Profession=athletic trainer AND City=Lisbon AND Name=Daniel
query_0757,Profession=artist AND City=Bangkok AND Surname=Hayward AND Age=17
query_0758,Profession=dietitian AND Surname=Sanders
query_0759,City=Venice AND Age=98
query_0760,City=Hanover AND Age=24 AND Name=Emily
query_0761,Profession=political scientist AND Name=Coulomb
query_0762,Surname=Griffin AND Age=71 AND Name=Ainsley
query_0763,Surname=Gonzalez
query_0764,Profession=financial manager AND Age=26
query_0765,City=Zagreb AND Surname=Campbell AND Age=11
query_0766,Profession=chiropractor AND Age=20
query_0767,Profession=aerospace engineer AND Surname=Taylor AND Age=89
query_0768,Profession=homeopath AND City=Athens AND Age=70 AND Name=Ella
query_0769,Profession=sociologist AND City=Istanbul
query_0770,Age=26
query_0771,Profession=police officer AND Surname=Howard AND Age=59
query_0772,Profession=housewife AND City=Sofia AND Surname=Johnson
query_0773,Age=64
query_0774,Profession=agricultural scientist
query_0775,Profession=journalist AND City=Dublin
query_0776,Age=49 AND Name=Ava
query_0777,Profession=judge AND City=Milan AND Surname=Alexander
query_0778,City=Barcelona AND Surname=Brown
query_0779,Profession=dentist AND City=Seoul
query_0780,Profession=doctor AND City=Geneva AND Age=55 AND Name=Amber
query_0781,Profession=bookkeeper AND City=Cluj-Napoca
query_0782,Profession=software developer AND Surname=Coleman
query_0783,Surname=Kelly AND Age=45
query_0784,Profession=housewife AND Surname=Wright
query_0785,City=Minsk AND Name=Teddy
query_0786,Profession=data scientist AND City=Edinburgh
query_0787,City=Porto AND Name=Wojchek
query_0788,Profession=political scientist
query_0789,Profession=speech therapist AND Surname=Hernandez AND Age=65
query_0790,City=Wroclaw AND Name=Alex
query_0791,Profession=biomedical engineer AND Surname=Hughes AND Name=Benjamin
query_0792,City=Sofia AND Name=Kee
query_0793,City=Bydgoszcz AND Surname=Young AND Age=97 AND Name=Wyatt
query_0794,City=Hamilton AND Age=38
query_0795,Profession=real estate agent AND Name=Elijah
query_0796,Profession=judge AND Age=46 AND Name=Autumn
query_0797,Profession=nurse AND Surname=Thompson
query_0798,Age=56 AND Name=Bitmap
query_0799,Surname=Flores AND Age=29 AND Name=Harper
query_0800,Age=23 AND Name=Ella
query_0801,Profession=dietitian AND City=Zurich
query_0802,Age=85 AND Name=Debra
query_0803,Age=37 AND Name=Ashley
query_0804,Profession=industrial designer AND City=Cape Town AND Age=8
query_0805,Profession=pharmacist AND Surname=Patterson
query_0806,Profession=civil engineer AND Age=39
query_0807,Profession=biomedical scientist AND City=Mexico City AND Name=Benjamin
query_0808,City=Dublin AND Surname=Cole
query_0809,Profession=actor AND Name=Colton
query_0810,City=Auckland AND Age=39
query_0811,Profession=business manager AND Age=66
query_0812,Surname=Harris AND Name=David
query_0813,Name=Ella
query_0814,Profession=social worker
query_0815,Profession=engineer AND City=Shanghai
query_0816,Profession=historian AND City=Honolulu AND Surname=Ward AND Age=5
query_0817,Profession=prisoner AND City=Copenhagen AND Name=Finley
query_0818,Profession=automotive engineer AND Surname=Anderson
query_0819,Surname=Morris AND Age=94 AND Name=Claire
query_0820,Profession=business manager AND Name=Bryan
query_0821,Profession=entrepreneur AND Name=Cameron
query_0822,City=Toronto AND Name=Isabella
query_0823,City=Odessa AND Surname=Jones AND Name=Emily
query_0824,Profession=librarian AND City=Sarajevo AND Surname=Smith AND Name=Adam
query_0825,Profession=therapist AND City=Geneva AND Surname=Perry AND Age=102 AND Name=Alexander
query_0826,Age=99 AND Name=Brooklyn
query_0827,City=Shanghai
query_0828,City=Skopje AND Surname=West AND Age=86 AND Name=Penelope
query_0829,City=Graz AND Name=Lanciotte
query_0830,City=Manchester AND Name=Ana
query_0831,City=Riga AND Age=102 AND Name=Faith
query_0832,Profession=meteorologist AND Name=Samual
query_0833,Profession=housewife AND Surname=Henderson AND Name=Delilah
query_0834,Profession=nurse AND City=Venice
query_0835,Surname=Woods
query_0836,Name=Daniel
query_0837,Profession=fire fighter AND City=New York City
query_0838,Profession=civil engineer AND City=Tallinn
query_0839,Profession=therapist AND City=Lima AND Surname=Henderson AND Age=41 AND Name=Ashley
query_0840,City=Ljubljana AND Age=30
query_0841,Profession=physiotherapist AND Age=16
query_0842,Profession=environmental engineer AND Surname=Johnson
query_0843,City=Moscow
query_0844,Profession=software developer AND Age=12 AND Name=Carson
query_0845,City=Warsaw AND Surname=Gonzales
query_0846,Name=Ana
query_0847,City=Rome AND Age=21 AND Name=Campbell
query_0848,Profession=management consultant AND City=Belgrade AND Surname=Russell AND Age=40 AND Name=Isabella
query_0849,Profession=web developer AND City=Yerevan AND Name=Ella
query_0850,Profession=lawyer AND City=Christchurch
query_0851,Profession=sales representative AND City=Dunedin AND Age=16 AND Name=Carson
query_0852,City=Lisbon AND Age=90 AND Name=Michael
query_0853,Surname=Young AND Age=20 AND Name=Dallas
query_0854,City=Auckland AND Name=Brayden
query_0855,Profession=automotive engineer AND City=Sydney AND Age=35
query_0856,Profession=industrial engineer AND Name=Andrew
query_0857,City=Wroclaw AND Surname=Gonzalez
query_0858,City=Barcelona AND Surname=Sullivan
query_0859,City=Baku AND Surname=Mitchell
query_0860,City=Geneva AND Age=65
query_0861,Surname=Young AND Age=39
query_0862,City=Beijing
query_0863,Surname=James AND Age=56 AND Name=Adriana
query_0864,Profession=interior designer AND Surname=Kelly AND Age=76
query_0865,Surname=Turner AND Name=Aiden
query_0866,City=Toronto
query_0867,City=Toronto AND Surname=Morgan AND Age=85
query_0868,City=Istanbul AND Surname=Turner
query_0869,Profession=software developer AND Surname=Wright
query_0870,Profession=market researcher AND City=Marseille AND Age=65
query_0871,City=Tokyo AND Surname=Cole AND Age=56 AND Name=Emily
query_0872,Profession=writer AND City=Cluj-Napoca
query_0873,Profession=software developer AND City=Auckland AND Surname=Kelly
query_0874,Profession=entrepreneur AND Name=Aiden
query_0875,City=Wellington AND Surname=Williams AND Age=31
query_0876,City=Auckland AND Surname=Moore
query_0877,Surname=James AND Age=12 AND Name=Penelope
query_0878,Age=69 AND Name=Brianna
query_0879,Profession=marketing specialist AND Surname=Hayward AND Age=44 AND Name=Colton
query_0880,Profession=real estate agent AND City=Chicago
query_0881,Profession=data scientist AND Age=45
query_0882,Profession=electrician AND City=Istanbul
query_0883,Surname=Sanders AND Age=6
query_0884,Profession=sales representative AND City=Stockholm
query_0885,Profession=veterinarian AND Name=Autumn
query_0886,Profession=astronomer AND City=Brussels
query_0887,Profession=fire fighter AND City=Nuremberg AND Surname=Bailey
query_0888,Surname=Bailey
query_0889,City=Rome AND Surname=Hughes
query_0890,Profession=hairstylist AND City=Seoul AND Surname=Cox AND Age=57 AND Name=Dakota
query_0891,Profession=athletic trainer AND Name=Elizabeth
query_0892,City=Madrid AND Age=21 AND Name=Daisy
query_0893,Profession=pharmacist AND Name=Adriana
query_0894,Profession=public relations specialist AND Name=Delilah
query_0895,City=San Francisco AND Surname=Parker AND Age=32
query_0896,Surname=Edwards AND Name=Michael
query_0897,City=Hawaii AND Age=83 AND Name=Bitmap
query_0898,Profession=statistician AND Surname=Diaz AND Name=Lanciotte
query_0899,Profession=registered nurse AND Surname=Cook
query_0900,Age=47 AND Name=Liam
query_0901,City=Oslo AND Age=25
query_0902,Profession=electronics engineer AND City=Athens
query_0903,City=Bydgoszcz AND Surname=Reed
query_0904,Profession=market researcher AND City=Wellington AND Age=9 AND Name=Caden
query_0905,Surname=Gray AND Name=Ben
query_0906,Age=47
query_0907,Profession=biomedical engineer AND City=Edinburgh AND Surname=Stewart AND Name=Clara
query_0908,City=Edinburgh AND Name=Daniel
query_0909,Profession=social worker AND Age=61
query_0910,Surname=Graham AND Name=Ashley
query_0911,Profession=writer AND Age=29 AND Name=Andrew
query_0912,City=Nuremberg AND Name=Brianna
query_0913,City=Montreal AND Surname=Sanders AND Name=Callie
query_0914,Age=8 AND Name=Ella
query_0915,City=Nuremberg AND Surname=Smith
query_0916,City=Dubrovnik AND Age=50
query_0917,City=Rotterdam AND Name=Michael
query_0918,Name=Evan
query_0919,Surname=Rivera AND Name=Cody
query_0920,Profession=astronomer AND Surname=Gonzalez
query_0921,Age=79 AND Name=Elijah
query_0922,Profession=prisoner AND City=Thessaloniki
query_0923,City=Mumbai AND Name=Coulomb
query_0924,Name=Emily
query_0925,Profession=planner AND City=Dubrovnik AND Name=Carter
query_0926,Surname=Woods AND Age=54
query_0927,Surname=Bailey AND Age=102
query_0928,Profession=nurse AND Age=103
query_0929,City=Dubrovnik
query_0930,City=Dubrovnik AND Name=Ivano
query_0931,Profession=occupational therapist AND City=Montreal AND Age=102
query_0932,City=Montreal AND Age=78
query_0933,Age=80 AND Name=Christopher
query_0934,Profession=beautician AND Name=Brianna
query_0935,Surname=King
query_0936,Profession=political scientist AND City=Odessa
query_0937,Profession=biomedical engineer AND City=Buenos Aires AND Age=94
query_0938,City=Bologna AND Surname=Hughes AND Age=80 AND Name=Campbell
query_0939,Profession=carpenter AND City=Krakow AND Age=80
query_0940,City=Oslo AND Surname=Torres AND Name=Alexandra
query_0941,Profession=lawyer AND City=Cape Town AND Surname=Torres AND Age=76 AND Name=Aiden
query_0942,Profession=prisoner AND City=Baku
query_0943,City=Odessa AND Name=Brooklyn
query_0944,Profession=librarian AND Age=28
query_0945,Profession=financial analyst AND City=Christchurch AND Surname=Garcia AND Name=Cameron
query_0946,City=Mexico City AND Surname=Reed
query_0947,Age=31 AND Name=Alexis
query_0948,Profession=industrial engineer AND Surname=Morgan AND Name=Aria
query_0949,City=Gdansk AND Surname=Sullivan
query_0950,Profession=barber AND Surname=Price
query_0951,Age=5 AND Name=Colton
query_0952,Profession=air traffic controller AND Age=21
query_0953,Profession=hairstylist AND City=Skopje AND Name=Ava
query_0954,Profession=carpenter AND Surname=Collins
query_0955,Age=74 AND Name=Callum
query_0956,Surname=Griffin AND Age=24
query_0957,Surname=Hayward AND Age=24
query_0958,Profession=plumber AND Age=84
query_0959,Profession=police officer AND Surname=Hayward AND Name=Dakota
query_0960,Surname=Long AND Name=Igor
query_0961,City=Ljubljana AND Surname=Gonzalez
query_0962,City=Berlin AND Surname=Hughes AND Age=47
query_0963,Profession=banker AND Surname=Reed AND Age=11
query_0964,City=Bangkok AND Age=17
query_0965,City=Kuala Lumpur AND Age=35
query_0966,Profession=environmental scientist AND Surname=Coleman
query_0967,Profession=nurse AND City=Rotterdam AND Age=83 AND Name=Cody
query_0968,Surname=Campbell
query_0969,City=Stockholm AND Surname=Martinez
query_0970,Profession=astronomer AND Surname=Bennett
query_0971,Profession=bookkeeper AND City=Baku AND Surname=Bell
query_0972,City=Buenos Aires
query_0973,Profession=optometrist AND Name=Alexis
query_0974,Surname=Jones AND Name=Callum
query_0975,City=Bologna
query_0976,City=Sarajevo AND Age=101
query_0977,City=Graz AND Surname=Perez AND Name=Charlotte
query_0978,City=Tokyo AND Age=65 AND Name=Faith
query_0979,City=Skopje AND Surname=King
query_0980,Profession=lawyer AND City=Yerevan AND Surname=Brooks AND Age=41 AND Name=Cody
query_0981,Surname=Garcia AND Age=54
query_0982,Profession=environmental scientist AND Name=Giacomello
query_0983,City=Tirana AND Age=80
query_0984,Profession=financial analyst AND City=London AND Surname=Sullivan AND Age=19
query_0985,Profession=barber AND City=Sarajevo
query_0986,City=Sydney AND Surname=Stewart AND Age=44
query_0987,City=Yerevan AND Age=55
query_0988,Age=18 AND Name=Alexander
query_0989,Surname=Jordan AND Age=40
query_0990,Profession=animal trainer AND City=Minsk AND Surname=Rodriguez AND Age=35 AND Name=Penelope
query_0991,City=Cape Town AND Name=Amanda
query_0992,Profession=real estate agent AND Age=98
query_0993,Age=14
query_0994,City=Chisinau AND Age=60
query_0995,Profession=market researcher AND City=Skopje AND Surname=Brown AND Age=18 AND Name=Clara
query_0996,Profession=aircraft mechanic AND City=Buenos Aires AND Surname=Ramirez AND Age=12 AND Name=Elijah
query_0997,Profession=architect
query_0998,Profession=civil engineer AND City=Zagreb AND Age=55
query_0999,City=Ljubljana AND Name=Alexandra
query_1000,Surname=Nelson AND Age=33
