user_id,query_001,query_002,query_003,query_004,query_005,query_006,query_007,query_008,query_009,query_010,query_011,query_012,query_013,query_014,query_015,query_016,query_017,query_018,query_019,query_020,query_021,query_022,query_023,query_024,query_025,query_026,query_027,query_028,query_029,query_030,query_031,query_032,query_033,query_034,query_035,query_036,query_037,query_038,query_039,query_040,query_041,query_042,query_043,query_044,query_045,query_046,query_047,query_048,query_049,query_050,query_051,query_052,query_053,query_054,query_055,query_056,query_057,query_058,query_059,query_060,query_061,query_062,query_063,query_064,query_065,query_066,query_067,query_068,query_069,query_070,query_071,query_072,query_073,query_074,query_075,query_076,query_077,query_078,query_079,query_080,query_081,query_082,query_083,query_084,query_085,query_086,query_087,query_088,query_089,query_090,query_091,query_092,query_093,query_094,query_095,query_096,query_097,query_098,query_099,query_100
user_096,60,,,70,,,,86,47,,,37,,44,,,,4,,37,,21,,,34,,,,,,80,,,20,,,61,,,,,88,,75,,,,,,19,,20,,,,27,,70,,,,,,,21,43,,,,46,41,,,55,,,,,55,48,48,,,33,,,30,,49,,,,12,96,77,21,,,54,54
user_097,,,,82,,54,,75,46,,,,,,31,,,59,,,45,,,,,,,,,,,43,,,,21,,,48,,,,69,76,,,,,,,,,,,,,74,66,,34,21,,,,84,,,24,,43,,,,58,,39,79,,69,,39,35,,36,48,,,51,,,17,,,65,58,,,,21,59
user_098,,46,,,37,,75,80,37,59,,19,,,,,,,26,23,,54,,,47,62,,,,,75,,,,,,44,,43,,,38,38,69,,,,,,,,,,,,31,71,75,,,,,,,,20,,29,,,,,75,,,,82,,,,56,,,22,34,,87,50,,,52,,,,53,70,,,,34
user_099,,,,79,34,74,,,48,15,,,,,,,,,,52,,,,,33,,,,,,77,,,53,,,,,57,,,,,71,38,,,,,68,,,,,,21,75,,,,,,,,,35,,,,46,,91,56,,,,75,,59,49,32,,,,52,,,49,33,,27,40,21,,37,,67,,,
user_100,65,,,,,,,72,68,42,,,,,,,,,,,41,,19,,,,,,,,79,,,,48,,,,,,,92,,76,,,,,21,46,,,,60,,,71,,,,,43,17,,61,,,,,52,,,73,37,,,,,78,,,,,48,,66,,,47,,,8,,,59,,91,,57,11
user_101,66,40,50,,,,,,60,49,,,,,39,,58,,,,34,,,,49,,,,,,,,,,,,52,,70,,,44,,80,,,,,81,55,,,,,,,80,,,,,14,,56,,71,,45,33,69,,,63,31,,3,,,44,,,,,,,,,,,54,,21,,,61,37,83,,23,
user_102,,27,53,,27,60,,82,57,,,,9,,,,,,,64,,37,,,,,,53,,,76,,,,24,9,,,51,,42,41,,,,,,,64,67,,,,,,,83,74,,,,,38,73,59,,,35,,50,,,76,55,,,,,,48,,,,55,25,,,,24,61,49,30,,57,74,,65,72,,14
user_103,53,27,,79,10,,,81,68,38,,61,,,,,,,,16,,46,,,,,,,,,,,25,19,,23,62,,77,,,,43,69,,27,20,,,26,,34,,57,,,88,55,,,10,,35,,30,61,,56,,57,,,56,,,2,77,,81,,,,,81,,,18,,,55,,15,,,60,,77,,,50
user_104,49,,,,,45,,84,49,26,30,66,,,21,,,25,,,40,,,,,,,,,,,,,50,,45,,45,,,,,47,77,,,63,14,33,82,,46,,73,,27,,,,,24,,,,,45,,43,20,60,,,55,,,,83,16,67,59,,,,36,32,,46,39,,,,11,,,,76,73,,23,
user_105,79,,,,13,,,70,42,27,,18,,20,,,,,14,,58,,,,,,,,,,79,,,22,55,,,27,56,,,38,67,66,59,,,,,,28,,,,,,,,,27,43,26,,65,,21,,11,68,60,,,,,,,,,,47,,,,,29,,,,,,27,22,,83,74,,,81,,
user_106,,,62,,23,,,70,50,25,,69,,,,,,9,,58,,,,,22,,,,17,,,,,51,21,52,59,52,,,,91,,71,,24,,,82,,,,,,,,82,,,,,,17,89,,39,,54,,,64,,72,,,11,,,,,,36,,49,,,,,18,,,,,,83,,,75,31,55
user_107,56,,68,,46,63,,79,,,,,,,,,16,,,,,,,,26,34,,,,,81,,,,44,17,57,57,,,,,,69,,,41,,,,,51,,,,,,76,,,,40,,,35,48,,,,,,85,48,49,,,,,69,52,,26,,23,20,,,61,,53,,49,,,,89,76,74,31,14
user_108,83,14,,,18,75,,,38,,,,,19,51,,,,,,50,52,,,13,,,,,,,,,16,,,,,49,,,,,73,,,,,,,,,,,,12,,75,,,47,26,,,85,65,,40,73,,,79,67,47,42,24,96,,,36,,,,66,44,,,24,37,41,,24,,,46,,,,,60
user_109,53,,,53,45,,,69,,,,,,,45,,56,,,,40,42,,,34,,12,,,,,39,,,,43,,,,,,57,,77,56,,,,,,,,,34,,,74,,,55,10,16,55,,,29,,35,,,,,70,,,,84,,68,,,,,53,53,,42,,30,61,19,,,,,43,,80,44,
user_110,,45,,,44,,,80,42,,,,,,38,,,40,44,46,40,40,,,,,,,,,76,,,,,,,,72,,,,,68,,,,,,68,,53,,,,14,75,77,,,,52,43,4,83,42,,17,23,58,,81,75,,,,,,37,,53,48,,77,46,49,,,11,39,42,28,,,,,70,,48,
user_111,47,,,77,,35,22,79,,44,,,,,49,19,,,,7,61,,,,16,,28,,,,,,,48,,,64,,61,,,,,70,,,24,,27,,,,,,,31,89,69,,23,,,,,55,52,,57,,51,,,51,21,,,,,48,,37,,,,37,,,,,55,,,,,,63,95,,42,21
user_112,,20,,,,,,76,58,33,,,,,,,,,43,,31,27,,,,,,46,,,,,,,,55,59,31,47,,,63,,,26,,,,64,,,,13,,,11,74,,,,26,,22,,,,,57,,52,,,,,,,,,74,41,,40,,,41,,38,19,25,,,13,,,72,,97,,,
user_113,70,14,,56,8,52,,85,59,,,,,,,23,,69,18,12,,41,,,45,,28,,,,81,,,38,36,26,,,,,,,,68,,,,,,,,,,,,34,79,,,,,,,76,,44,,,,,,,49,,,,,,66,36,,40,,74,23,54,,,23,60,62,,49,,61,,95,,,
user_114,74,52,,76,17,53,,80,72,,,4,,29,16,,,,,39,29,,,,44,,,,,,,,,19,,,53,61,42,,,,,74,58,,,,59,,,,,,,13,,,,,,47,39,69,21,53,,,42,47,,,53,,,10,,,,54,,,,59,,,,,6,,,,18,,57,34,69,83,,12
user_115,,,,48,14,69,,84,51,,,,,,33,,61,10,,,,,,,,,58,,,,,,,26,,18,65,43,,,,,,79,60,,,,59,,,41,,,,35,87,76,,,,20,,93,,24,,,40,,,,,,,43,85,,,,34,,,71,,63,47,,13,,62,16,,,65,83,,,,
user_116,50,37,,42,48,66,,70,49,,,,,,47,,16,,,17,47,45,,,39,,,,,,,47,,,,,,,72,,,,,78,,,28,,,52,,,,,,55,,,,,26,,9,,,75,,,,,78,79,59,,,,90,,,54,,23,,41,,,86,,7,,,25,39,,,60,,,36,
user_117,56,46,,,41,47,,72,68,17,,78,,42,25,,,38,,33,,,,,26,,,,,,75,,,,,38,,,70,17,,,,,,,,,,33,,,,,,60,87,,,,,,,,74,19,,36,,50,,82,41,,,,,,81,,33,,,68,,,,,,,,,,,83,,94,76,55,
user_118,59,23,,,,61,,82,51,55,,46,,35,,26,56,,49,,39,20,,,18,,50,,,,81,,,44,,50,53,,54,,,,,78,,,61,,,,,,,,,,84,,,23,,12,14,27,33,,,32,25,,,,,,,,,,82,,,,,,34,,,55,,,36,35,,,46,,,81,27,55
user_119,54,,,40,,,,,,,,19,,55,27,,11,,,,,50,,,38,27,,,,,,31,,,,42,41,,71,,,,,,26,,,,,22,18,,,,,,74,,,,,,,,,60,,,,71,,75,45,,,,90,,56,,32,,,,,,,23,9,,,,,,38,95,,,,28
user_120,,,,36,,,,83,,17,,,,,51,,,68,31,37,37,22,,,,16,28,,,,77,,,,,,,,,,,,,76,,42,,,,61,,46,,58,,,85,69,,,,,48,,44,33,,,,54,,,78,34,,37,,,44,,,,,75,51,,,45,39,39,25,,,,84,,69,,,
user_121,,,46,,34,38,,,56,,,38,35,35,,55,63,,41,,,43,,,44,,,,,,,,,19,,,64,,59,,,,,,,,,,,,14,24,,,37,49,,,,30,,48,,67,,80,,,79,62,,,,28,,32,,,,,,,,25,,,,33,,,55,,12,,50,61,97,77,29,55
user_122,,7,,39,48,35,,87,63,,21,59,,,,46,,,45,,31,,,,45,,,,,34,,,,38,,,,,,,,,,74,,,,,,,,14,,,,44,,,,,,,12,,58,79,,,19,,,,74,35,,,77,,,,61,,,53,24,,,17,14,51,,31,,,,,65,,10,
user_123,,,,,,,,70,52,,,27,,,31,19,,,20,,,50,,,25,,,,,,75,,,25,18,21,,,67,,,,,66,,,3,,60,,,,,,,49,88,81,,27,11,,54,71,,36,,,,64,,,72,60,,,,27,,,,,,25,42,,,,,50,44,,,,49,,,81,21,
user_124,,,,78,,67,,74,61,,,,,,29,,,8,35,,,25,,,,,,,,,,,,,,39,53,46,41,22,,,,,,,,,,59,,,,,,,74,75,,21,30,18,9,,74,65,,,78,,,,50,,,51,77,,60,,,,,30,,,,,35,,,,,,79,,,,14,
user_125,50,25,,75,29,36,,,47,51,,,,,50,,,,,27,24,34,,,19,,,,,,,,,45,34,,,50,,,,83,,,44,,13,,,,,,,63,,,78,62,,,,,,,,75,,42,,45,,,46,43,46,,91,,,,,18,,12,34,,,,46,59,,22,39,,83,33,96,83,6,29
user_126,61,28,,,19,55,,78,54,41,,39,,,32,,,,,,46,,,,20,,,65,,,76,,49,,,,66,,,,,22,,,,,,,,,,,,,,47,86,,,,9,,,,,,,,,,,82,78,29,,,90,,63,,,,,,,,68,52,,,,,13,,,54,80,,11,
user_127,55,,,69,,,,87,59,,,,,,36,,,17,42,63,40,,,,47,,43,67,,,80,,,,,25,43,,,,,93,56,79,,20,,,31,,,,,,,,74,46,,57,,51,10,,88,31,,,,60,,89,,28,43,,94,,44,,69,,,68,,,,,,,,8,,16,60,68,74,,19,32
user_128,56,59,,55,,,,86,72,,,,,,35,,64,,,,42,,,,45,45,,43,,,,,,36,,19,,,75,,,,,68,,,,,82,,23,,,,,,74,,,,,,30,,,,,29,35,51,,79,60,,,52,,,51,,40,37,,17,36,,,,,,,9,41,53,73,,,,,19
user_129,,12,,35,23,,,84,43,55,,55,,,,,,,,,,,,,24,,,,,,79,,,,,,44,,54,,,77,30,,22,,16,,61,51,,56,,,,51,,,,,,35,,,,69,,,,55,,,,,,,,,69,,20,,,,37,,80,,38,,16,,,55,54,,,75,,
user_130,70,6,,,27,48,,,59,,,,,,,18,,,,46,64,,41,100,30,,,,,,,,,,,6,50,,,,,,,80,23,,60,,,24,,46,,47,,,,73,,,40,,,,,72,,,50,46,,,63,,,,83,,,,,,,78,,,24,,33,,40,9,38,,71,,,,,
user_131,,,,,8,35,,83,71,25,,,,2,,,,,,23,26,,,,,,,72,,27,74,,,,,,63,,40,,44,46,,78,,,,,,61,,,,,,31,86,,11,,,,58,,79,,,,,70,,,,,,6,79,,78,,,,,47,37,,,31,50,58,,67,,,84,,,71,53,
user_132,82,,,63,13,45,,,,,,,29,,42,,,,,41,,,,,43,,,59,,16,79,,,40,,,,,41,,,,,71,,,,4,,85,,,,,,44,84,,,,,,,,83,31,,,35,,,,40,,,,96,,70,,65,,,18,41,,,49,,,,38,26,91,,,,,40,
user_133,40,60,68,,,,,,49,,,23,,,33,,,21,,,,,,,41,,,,,,,,,,,23,,,74,,,,,,,,,,,,,,,,,55,81,83,,30,,,,,,70,,,,74,,,,,,,75,,65,,,,,,29,40,,,48,40,,64,,80,,74,,,,
user_134,78,28,,42,17,49,,82,53,31,,,,,22,,22,,,,,,,,22,,,,,,77,,,,,39,56,,68,,,,,79,48,,,,,42,,58,,,,,75,,,31,47,,,90,36,52,,39,63,49,,92,,41,,,79,31,55,,59,,,41,,,,43,6,,,59,,,70,21,,,15,59
user_135,77,,,48,15,78,98,78,73,43,,,,34,33,,,,,51,,,,,,,,58,,,76,50,,28,,,66,,58,,,,32,,,,59,,,,13,,,,,,78,71,,29,,,27,,64,24,,,,48,,,64,,,,93,,,48,,,,27,34,,30,56,45,,,,,,49,,68,76,36,17
user_136,,51,13,,16,,,80,59,58,,,,,,,,,,42,,,,,,,18,,,50,,,,,,19,,,62,,,48,,,,,,,15,17,,,,70,,,82,60,,,,,48,,,54,,,,62,,79,63,,,,,,,,,,,61,,,45,,19,,,45,,93,43,29,,,34,
user_137,,,,41,29,,,71,,30,,62,,8,44,,57,,,21,29,48,,,,19,,,,,,,,43,29,,62,,66,,,,,77,,,,,,22,,46,,,,,71,,,,,,20,,72,59,,,,,,,,,,37,90,,36,,,,,26,46,,55,,43,,45,,,,,,,,22,
user_138,,,,49,36,41,,,58,29,,,,,,,,,,17,38,,,,,40,,61,24,8,,,,,,,63,,,,22,,18,,,,,,,31,,28,,,,58,79,66,,,35,,22,,,40,,,,58,,,40,,,41,91,,,,,,,84,,,40,36,48,63,,,,,,89,82,70,,36
user_139,60,40,86,65,46,40,,87,,,,,,,27,49,33,29,,27,,,,,,21,,68,,,,,,39,,,,,,,,,,72,,,,,,,,42,,66,,39,82,67,,,,32,,,,,,,,,,,,,12,,88,,,55,34,,,39,,57,,35,29,,49,,,,35,68,87,,,
user_140,,,,65,39,48,,83,59,,,,,,,22,,,,60,37,,,,,,,,,,76,,,,,9,,,,,,34,,71,,,,,,,,,,,,,86,,,,8,42,14,,,20,,,,62,,,70,,,23,,,59,,54,,,85,,54,81,14,,,,,,,,,68,,53,
user_141,83,53,,,12,73,,81,40,,,,,,,,,,,34,,30,,,,19,,,,,,,,33,,,63,,,,,,,74,,26,,,,,16,,,,46,42,,72,,24,12,31,11,,88,,,37,56,63,,,48,,5,9,94,,74,40,,,,54,39,,,12,,63,,,,,43,64,90,,,47
user_142,38,22,,56,,,,,46,23,,,,,,40,,,,,35,,,,,64,,,,,,62,,51,,26,41,63,,,,,50,74,42,,,,,,,,,,,52,87,,,,,,42,,,43,,34,43,52,,,50,,,,92,,,,,27,,,,,,31,30,,,43,51,,76,78,,79,52,
user_143,54,25,,66,31,,,81,47,,,37,54,,43,,,21,20,29,55,,39,,14,,,,,,,25,48,18,,42,62,,,11,,,,,,,,,,,,,,50,44,47,,82,,,,,52,,,36,,,,,23,,74,,,,76,59,69,,,,,70,27,,19,,48,65,,,,,,3,,73,38,22
user_144,,,,,,39,,78,45,,,13,,,,,,,50,27,36,43,,,,58,,,,,79,,,,,,,,,,,,,,,,,,68,17,,17,,,29,,,81,,58,38,,,,21,80,,49,26,,,77,,,,23,,,62,,60,,,18,24,,,,9,,,,43,27,82,26,88,,36,
user_145,,9,,54,,,,73,,,,,,51,24,,,,,,,15,,,,,,,,8,,51,,,,,43,,75,21,,,,80,16,41,19,,,76,,29,,,,,84,,,,48,,36,47,65,,,,,68,,,44,,,,,,67,59,58,,,70,31,,,,,56,,,,,41,,,,42,
user_146,49,,,35,11,49,,,,56,,,33,,,,,,,,37,,,,45,,28,,,38,79,,,,18,22,54,,,,,,,79,,,,,,,,,,,,,72,,,,,,28,88,48,,,,65,,,,69,,,,90,7,40,,,,,33,,58,,21,,,,,,,55,,,,,43
user_147,63,,36,51,,50,,,,,,72,,,26,,,,32,61,,45,,,29,45,41,57,,,,,,,,45,,,45,,,,,78,47,,36,,22,75,,27,,,46,35,72,82,,28,,41,,,,,,,,74,,,64,17,,,85,,,,44,63,,73,25,48,,,,,14,58,,93,51,43,,71,25,
user_148,67,56,,69,,64,,71,70,,,,,,,,,,,,,,,,,,35,,,,,,,,,,52,18,34,,,,,72,,,,,55,63,,46,,,,53,82,59,,23,,42,44,,,45,,,,49,71,,47,20,45,,75,,,,,,92,,32,,,,33,53,,63,,,58,,91,,43,
user_149,,11,77,,,,,80,,20,,,,,51,,,,,58,33,52,,,,,,,,,,,,,,,58,33,,49,,,,,49,,,,,,,,,69,,32,,73,,38,,53,44,,86,52,,,,57,,,,,,12,80,,57,,,,,,,,,,5,52,21,67,,65,49,63,,83,34,26
user_150,35,,84,,,,,84,50,,,,,,17,,,,17,16,,,,,,,,,27,,,,,,,,,,,,29,,,78,,,54,,42,42,,46,,,,,87,,,,19,,,86,,,,,,,,88,73,32,,29,90,,41,35,,,21,,30,,,,30,,,,,,64,39,,75,37,
user_151,45,3,70,,28,67,,74,58,60,,,,35,50,17,,,,,,,,,20,,,,,,80,,,,,15,,57,69,,,,,74,,,,37,48,,,,,,,,83,,,26,12,,57,55,,21,,,,59,34,,60,,,,85,,,,,45,,42,,,,13,47,49,,52,,,,51,82,,32,45
user_152,58,,,67,41,76,,,,59,,60,3,36,,,,,33,31,39,,,,20,,,,,,,32,,51,,,,64,,,,80,,,,,27,48,,,,14,,,,40,89,,,,34,,,,,71,,,,50,,,53,,,3,,,81,59,26,,,62,24,,,,,,,,27,,82,,,,6,36
user_153,80,,,81,24,69,86,83,67,,,34,,27,,,,,,,38,,,,15,27,40,,,,,42,,51,,,,,,,,77,,72,,,14,33,57,23,,53,,,,50,80,,,,,52,56,58,63,64,,42,81,,,,,24,,,92,,47,,,,,55,,,,,14,,17,,,74,44,73,,85,,
user_154,72,39,,58,,,,,39,23,,46,,,,,,,,,32,37,18,,,,8,,,,,,,41,,,,,67,,,,,72,22,,,,,24,,57,,43,,48,,82,,54,,,12,,29,60,,49,,65,20,81,,,,,,,43,,43,,,,,,88,55,,,,,,,37,10,66,78,27,54
user_155,56,,,,,82,,83,63,,,,,22,,,,,,52,,,,,24,,,,,,78,,,,,,,,,,,,,70,,,,,,76,,,,47,,,88,74,,,,,34,,28,,,,,,,,,,20,,80,,,,,,,,,64,57,,,,,,,33,,,,,,
user_156,49,,,,21,53,,71,40,39,,,35,32,,58,,,,26,39,,,,43,,,,,,77,,,24,56,,52,19,,,,27,,,,54,,,,,,,,,,,76,52,,,,,27,,,41,,,44,63,,,,,,,,,,,,,,,20,,62,18,,47,,,,,41,39,84,70,,29
user_157,62,,,,37,50,,70,43,,,47,,,,,,,,32,27,49,,,17,,52,48,,,76,,,42,,,,,66,,,,,68,33,,,,,24,,,,,,19,,,44,,,22,57,,,,,37,67,,68,,55,,,,79,16,,37,,,,55,,,,,,,,12,51,28,62,,,79,33,
user_158,43,,,75,,46,,71,49,28,,,57,,16,,,,44,,51,,,,47,,,,,,,,,,,,56,39,63,,,,,74,,,,,68,37,,51,,,,41,87,,,,,,,66,89,,,,,70,,,62,,,,81,,68,,,47,,8,30,,,,16,,9,,,,54,28,66,82,,
user_159,,,,81,,34,,,37,52,,79,,,31,,,,,,26,,,,,59,,,,,77,62,,50,,15,,,75,,27,,,,,,,,22,,,,,65,,20,76,,3,,30,,48,49,,66,,,,58,,,45,,7,,,,62,35,67,37,,,30,48,,50,40,59,,34,,,74,,,77,,48
user_160,36,39,,77,,55,,86,71,48,44,70,,,44,,,5,30,23,,31,,,,,,,,,,,,16,,,,,69,,,,,,22,,,,76,45,45,25,,73,38,,72,75,,57,,,10,,,,,,27,63,,92,61,,,,,,58,,,,,83,36,,,,,,42,,,,66,51,93,70,12,16
user_161,76,49,,57,16,51,36,77,69,43,,5,,,,,,,,11,,,,,,,,,,47,,,,45,,,57,38,73,,,69,,73,57,,65,,,,23,45,,,,,83,82,,,,,41,58,,,,,55,,,,,,,14,,,60,64,,,,19,27,,,,9,53,51,,18,63,,76,,,,
user_162,,,,45,14,52,,,,21,,,32,,47,68,62,,,39,,,52,,38,,,53,,,74,,,,,,47,,44,,,,,,35,,,3,,26,,33,,,33,,84,77,,19,,,41,,,48,,54,73,,,,65,36,,43,96,,69,,69,,,82,44,60,,55,47,,,65,11,62,,34,,,,
user_163,,,,57,,65,,,,,,29,,,,43,,42,,27,65,34,,,50,,,,,,80,,,18,,,,,,,,47,,,31,,63,11,,,,,,,,,81,59,,,,,,,,47,,,81,65,,,68,,,,94,,50,50,,,,,20,,,36,,,,,,57,71,,,74,,
user_164,,,,,10,49,,70,,,,,17,,46,,40,,11,,,60,60,,42,,,,,,,,23,,,23,,,47,31,,,,,,,,,,39,14,33,,,,,74,,,60,37,46,25,,22,,,,69,70,,76,,,,,94,,,,22,,,57,42,,68,42,44,52,,31,,,,91,87,,48,
user_165,81,,,65,46,81,,83,,39,,,,,,64,,39,,23,,46,,,,,,,57,,80,,,45,,,,24,44,,,,,73,,,,,,76,,,18,,,,80,,,61,45,44,15,66,,,,46,,45,,82,,16,,,87,,49,54,52,20,,17,,,72,37,,,34,48,45,,,,77,80,43,
user_166,,,29,,,74,,73,69,50,,,,,42,,26,,,42,,,,,14,,,,19,,78,,30,,,30,,13,43,,,17,,,,,,,,,,,,,,,87,,,,41,,42,,51,29,,,20,68,,,40,,,,92,,59,,50,,,66,,,34,,11,56,19,29,,,60,65,69,,,
user_167,37,10,28,,,35,,74,72,57,,55,,,,,,,,52,65,52,60,,,,,,,,,,38,51,,,,,34,,,86,,,,,,,,61,20,,,,,,86,83,,,43,18,,80,,55,,,,,,,66,,,39,91,,42,58,56,,,53,20,,,51,42,,,27,,,63,18,,73,47,45
user_168,67,29,,47,,,,,57,39,,,,,,,,,,,66,12,,,,,22,,,20,,,,,,,41,,34,,39,,,76,57,,,,,,,17,,49,,27,81,,,55,,,,,58,19,,,,63,,,,57,,53,81,,35,59,,,,54,28,,,,26,55,,,,37,,64,,,18,
user_169,,41,,56,9,,,,41,40,,,,58,,,,,21,6,53,44,,,23,,,65,,,75,,21,24,,,,,,,,,,69,50,,,,,32,,39,60,,,13,74,58,,45,45,,,85,,80,,,22,,54,80,61,,,,81,,70,,,58,,65,41,,,,,60,,,42,16,80,,76,,7,
user_170,83,,,,23,,,,,,,,47,,16,,,,,22,,46,,,50,,,,,,,,,41,,14,54,,,,,,,,,67,,,,,,,,,,39,72,,,,48,,,,81,44,,24,45,44,,,,,,,81,,38,50,34,32,,,,,43,,,60,,,48,,72,,86,,16,31
user_171,,5,,70,18,79,,,37,55,,,,,,,,,28,18,,,,,,67,,,,,,,,40,,8,64,,,,,,,66,,,,,,16,,,,53,,,,67,,42,,23,36,,23,,,,76,50,,,,,,9,83,,59,,,40,,21,,,60,35,,,,,,20,41,66,,,51,
user_172,75,,,63,47,79,,73,58,26,,,,,,31,,,,65,,,,,,,,,43,,,,,51,,25,,57,,,,,,76,,,,,,,,56,,46,,,78,73,,52,24,,23,82,,45,,,,,,,,,,,,35,,60,32,,,49,,50,,34,47,,66,60,12,,,,78,77,30,
user_173,,,,,39,41,,69,,25,,,,57,,,,17,,,,,,,51,,,,,,75,,,29,57,13,,26,,12,,78,,71,,31,,,,16,,,,64,,,79,65,,,,,,,31,37,,33,,43,,,67,,,,,,74,,,,,,,,26,,,,,,,91,47,,,,38,30
user_174,78,34,,48,,,,87,70,28,,,,,33,,,,,,54,45,,,49,,,,,,,,,,,,,,,,,,,71,,,35,,,46,,,,64,,30,82,,,31,17,,51,12,,53,,,,,,87,67,60,,40,,,85,,,23,,,,,64,,,53,8,,,,,,,,,20
user_175,80,,,,,,,72,62,,,71,,,,,,28,,29,48,,,67,40,,,,,,81,26,,,17,,,,,,,,,81,,35,,,79,32,,18,,62,,,,,43,,34,,,,89,48,,,,,,,69,40,26,,84,,74,,,,,41,52,,,15,28,54,45,,43,,51,,83,,,47
user_176,82,39,,31,24,57,,72,57,26,,,,,42,,,53,30,,64,27,,,18,,,,,20,81,,,,,18,,,,,,38,9,,,,,,54,47,,,,,,,,,,,,33,,37,23,23,,,,49,,,60,,,45,95,,58,,43,,,,52,,,31,,,8,28,26,,,,,,50,
user_177,66,,,,,,,,58,,,41,,,,24,10,31,,28,24,,,,32,,,,,,,,,,,,52,,56,,,,,66,,,,,,69,,,,58,49,,84,,,,,,,,,56,,,,53,,,49,,12,35,93,,,,,27,,,51,,,49,,,,11,,,,50,78,,52,
user_178,80,,,58,,58,,83,44,60,,64,,,,51,,44,,52,,,,,,,,52,,,,37,,,,22,,,,,,,,81,,,,,,,,,,,,50,,,,42,,,22,,,68,,,,,51,,58,,,,83,,51,,,,,13,37,,87,,,,,,32,,,,,,,40
user_179,,,,69,,45,,77,71,,,38,,,18,,10,,20,37,48,50,,,39,,,,,,74,,,,,,47,56,,,,,22,,,,,,33,,,40,,,,25,73,,,,,31,42,95,,81,,,,,,,46,41,,,,,38,35,,,,9,,38,,,,,,,39,,51,,83,,,
user_180,82,,,32,14,,,84,54,33,,,,40,,,,,32,,40,23,,,37,,,44,47,,75,,,,41,,,,,,,,,74,,,60,4,,29,,,,,,,74,70,,,,52,,25,,63,,,,,51,,48,23,,,86,,44,,,,,11,,,,,31,,30,41,,,,43,,,,
user_181,,,,42,,40,,76,38,54,,,,37,,,42,,,44,,48,,,27,,40,,,,,,,52,,,,,37,,,,18,68,,,,,72,64,,,,35,,37,89,49,,,49,,53,85,,,,43,79,51,60,,65,,,51,83,,,44,24,,,15,52,68,,,6,62,,55,41,,84,71,,,31,
user_182,43,,,,,73,,73,48,36,,,,,18,,,,,33,,,,,11,,,,,27,,,,,29,51,,,,,,,,75,,,,,,74,,34,,,,,79,44,,,,,25,80,,60,,52,,,,,,,,,,,66,,26,24,,,22,,26,,39,40,52,,27,,53,,,,,57
user_183,,,13,,,65,,77,,,,,40,,,,,,,,52,57,,,,,,,,,81,,,48,,38,,,60,,,,,81,,,,,,84,44,16,,,,18,74,,,,,,,,,70,,,76,58,,,71,23,,,80,,66,56,45,,,,39,,54,,28,62,27,,,20,,33,71,,27,
user_184,62,31,,,,42,,,67,19,,,,,,19,,,,9,,,,,,54,18,,,,,,,,,40,,,,,,41,12,72,18,,,,16,,,,,,,33,71,,,,,,,75,38,67,,,,,,,45,,,,88,,55,,53,23,,54,30,,,,,47,,,,,61,,,,,38
user_185,70,,,40,18,41,,,70,36,,66,,,22,,64,,48,,33,12,,,18,,,,56,,75,,,44,,,,,77,,,,39,77,,,,,,,,,,,,42,79,,,24,,19,51,,28,69,,,26,63,,,52,58,,,,,,,55,,,44,,,19,,22,,,,,88,,,97,,42,
user_186,69,37,,84,,34,,80,,,,,,,48,,,,34,,,15,,,39,,,,,,78,30,,37,,41,55,,60,,,,,67,,,9,47,,34,,,,,,46,71,,28,,,,55,5,73,62,,49,20,74,,,,,,,93,,,51,,,,18,50,,,,,,57,,,,,73,,,,
user_187,52,43,,,50,,,81,61,,,43,,,44,33,,,,,31,27,,,,,,,,,79,,,19,41,,,,,,,,,68,21,,43,4,,,,,,,27,,72,42,,,,,,,,34,,55,39,,,,78,,18,,,,81,,,22,,12,44,,29,33,,38,,,39,31,66,51,,,,42
user_188,,14,,68,17,,,87,47,,,,,,,,22,,,,,,,,,,,,,,,,,,,,64,,,,,54,,80,,,,,50,,23,,,,,,,,,,27,,,67,78,42,,,,,,,44,,,,95,,,64,,,60,,25,35,36,15,18,,,,,37,,,,,55,
user_189,,,,,,50,,69,42,40,,,,,,,18,,,45,,,,79,15,,52,47,,17,,,,44,,,58,53,58,,,42,,73,,,,,,50,,,,,23,54,79,,,,,,,67,,69,,,51,73,,,,,5,,,,57,,,,,21,36,,,52,,,37,53,,,69,54,,73,,42
user_190,60,,,,46,56,,,57,29,,17,,34,,,28,,,53,,,,,41,,14,,,38,,52,32,,,,57,,,,,72,,73,,,,,,14,,,,,,21,,47,,,17,,,,77,50,,,35,50,,,48,52,,,,,,,,49,,25,28,,46,15,,,49,20,35,,,,,,17,
user_191,,,,,43,76,,,39,41,,5,,,40,,,,,,44,,,,9,67,,64,,,,,39,42,,23,,54,55,,,,,,50,,39,,,56,,21,,45,,45,,,,58,13,,18,,,43,,,32,,,,57,,,40,90,,53,,,,,,,,,49,,,,,44,,69,35,86,,,
user_192,,57,,79,,45,,82,,47,,15,,38,,,11,,,39,,,,,,,6,,28,,,,,46,52,,,15,61,,,,20,,48,,,,,,,,,,41,55,83,,,60,,13,14,,48,,,46,,,,83,,,36,13,,,,46,47,42,,,,,,44,,,,,,,,,68,70,,46
