id,content
query_0572,Profession=technologist AND City=Bologna AND Surname=Foster AND Age=18 AND Name=Aiden
query_0573,Profession=aviation manager AND City=Hawaii
query_0574,Profession=accountant
query_0575,Profession=acupuncturist AND Name=Christian
query_0576,Profession=police officer
query_0577,Age=65 AND Name=Ana
query_0578,Profession=judge AND Name=Amanda
query_0579,City=Dubrovnik AND Age=69
query_0580,Profession=social worker AND City=Honolulu AND Age=6
query_0581,City=Tallinn AND Age=49 AND Name=Michael
query_0582,Surname=Nelson AND Age=71
query_0583,City=Budapest
query_0584,Profession=pharmacist AND Surname=Roberts
query_0585,Surname=Cox AND Age=26
query_0586,Profession=historian AND Name=Kek
query_0587,Surname=Turner AND Age=68
query_0588,City=Catania AND Surname=Butler
query_0589,City=St. Petersburg AND Age=18
query_0590,Profession=biomedical scientist AND Age=62
query_0591,Profession=fire fighter AND Surname=Woods AND Age=33
query_0592,Profession=antique dealer AND Surname=Jordan AND Age=47
query_0593,Profession=market researcher AND City=Hong Kong AND Surname=Williams
query_0594,Age=78 AND Name=Wojchek
query_0595,Profession=registered nurse AND Name=Coulomb
query_0596,City=Zagreb AND Age=55
query_0597,Profession=biomedical engineer AND City=Thessaloniki AND Surname=Coleman AND Name=Alexandra
query_0598,Age=96 AND Name=William
query_0599,Name=Bitmap
query_0600,Name=Ashley
query_0601,Profession=dentist AND City=Moscow
query_0602,Profession=web developer AND City=Geneva AND Name=Caden
query_0603,City=Dublin AND Age=32
query_0604,Surname=Peterson AND Age=49 AND Name=Jacob
query_0605,Profession=agricultural engineer AND City=Cluj-Napoca AND Age=52
query_0606,Profession=environmental engineer AND City=Buenos Aires AND Age=94
query_0607,Profession=air traffic controller AND City=Yerevan AND Age=58 AND Name=Christopher
query_0608,City=Ljubljana AND Surname=Johnson
query_0609,Surname=Wright
query_0610,City=Tbilisi AND Surname=Butler
query_0611,Profession=housewife AND Name=Elizabeth
query_0612,Age=103 AND Name=Adam
query_0613,Profession=beautician AND Age=92 AND Name=Callum
query_0614,Profession=aerospace engineer AND Surname=Martinez AND Age=28
query_0615,City=Chisinau AND Age=38
query_0616,Profession=planner AND Surname=Jordan
query_0617,City=Cape Town AND Surname=Torres
query_0618,Profession=web developer AND Age=34 AND Name=Ava
query_0619,City=Torun AND Surname=Hernandez
query_0620,Profession=management consultant AND Surname=Bennett AND Age=83
query_0621,Profession=astronomer AND Name=Olivia
query_0622,Profession=meteorologist AND Name=Elizabeth
query_0623,Surname=Ward AND Age=63
query_0624,Profession=therapist AND Age=32
query_0625,Surname=Roberts AND Name=Caden
query_0626,Profession=bookkeeper AND Name=Faith
query_0627,City=Dubrovnik AND Surname=Mitchell
query_0628,City=Minsk AND Age=27
query_0629,Profession=data scientist AND Name=Sophia
query_0630,Profession=actor AND City=Tbilisi AND Surname=Garcia AND Name=Alexander
query_0631,City=Oslo AND Age=79 AND Name=Cooper
query_0632,Age=52
query_0633,Profession=nurse AND City=Amsterdam
query_0634,Profession=astronomer AND Surname=Brown AND Age=103 AND Name=Kee
query_0635,City=Vilnius AND Surname=Rodriguez AND Age=16
query_0636,Profession=dentist AND City=Ljubljana AND Surname=Brooks AND Age=86
query_0637,Name=William
query_0638,City=Florence AND Age=49
query_0639,Surname=Alexander
query_0640,Age=92 AND Name=Alexis
query_0641,Profession=real estate agent AND Age=49 AND Name=Delilah
query_0642,Surname=Diaz AND Age=52
query_0643,Profession=agricultural technologist AND Name=Cameron
query_0644,Name=Alison
query_0645,City=Honolulu AND Age=6 AND Name=Madison
query_0646,Surname=Sanders AND Name=Oliver
query_0647,City=Bucharest AND Surname=Bennett AND Name=Penelope
query_0648,Profession=barber AND Age=13
query_0649,Surname=Hayward
query_0650,City=Gdansk AND Surname=Green AND Age=13
query_0651,City=Wroclaw
query_0652,City=Zagreb AND Surname=Lopez AND Age=62
query_0653,City=Hanover AND Name=Ashley
query_0654,City=Cluj-Napoca AND Surname=Watson
query_0655,Profession=civil engineer AND City=San Francisco AND Surname=Brown
query_0656,Profession=nurse AND Name=Ivano
query_0657,City=Nuremberg AND Surname=Baker AND Age=27 AND Name=Andrew
query_0658,Profession=acupuncturist AND City=Venice AND Surname=Murphy AND Name=Noah
query_0659,Profession=artist AND Surname=Morris AND Age=57 AND Name=David
query_0660,Profession=meteorologist AND City=Montreal AND Age=89 AND Name=Andrew
query_0661,City=Hawaii AND Surname=Gray AND Name=Aiden
query_0662,Profession=medical technologist AND Surname=Price AND Name=Ava
query_0663,City=Dublin AND Age=101
query_0664,Profession=architect AND Name=Alison
query_0665,City=Florence AND Surname=Brown AND Age=46 AND Name=Annie
query_0666,Profession=astronaut AND City=Athens AND Name=Aria
query_0667,Profession=data scientist AND City=Stockholm AND Surname=Smith AND Age=54 AND Name=Blake
query_0668,Surname=Butler
query_0669,Profession=occupational therapist AND City=Nuremberg AND Surname=Watson AND Age=104 AND Name=Ana
query_0670,City=Minsk AND Name=Evelyn
query_0671,Surname=Adams AND Age=59 AND Name=Filippo
query_0672,Profession=teacher AND Name=Igor
query_0673,Surname=Coleman AND Age=27 AND Name=Coulomb
query_0674,Profession=management consultant AND Surname=Harris
query_0675,Profession=veterinarian AND Age=82
query_0676,Profession=financial manager AND Age=40
query_0677,Surname=Thomas
query_0678,Profession=accountant AND Name=Ben
query_0679,Profession=astronomer AND Age=46
query_0680,Profession=acupuncturist AND City=Prague AND Surname=Washington
query_0681,Surname=Russell AND Name=Avery
query_0682,City=Glasgow
query_0683,Name=Bryan
query_0684,City=Bucharest AND Surname=Wright AND Name=Evelyn
query_0685,Profession=paleontologist AND City=Paris
query_0686,Surname=Cox AND Age=100
query_0687,Surname=Griffin AND Name=Scottex
query_0688,Surname=Young AND Age=39
query_0689,Profession=financial manager
query_0690,Profession=police officer AND City=Madrid AND Name=Penelope
query_0691,Profession=electronics engineer AND City=Dublin
query_0692,Age=66 AND Name=Filippo
query_0693,Surname=Howard AND Age=66 AND Name=Emily
query_0694,Surname=Torres
query_0695,City=Chisinau AND Surname=Bennett
query_0696,Surname=Green AND Age=89
query_0697,Profession=antique dealer AND City=Sarajevo AND Surname=Cooper
query_0698,Profession=plumber
query_0699,Profession=nurse AND City=Cape Town AND Surname=Carter
query_0700,Profession=psychologist AND City=Lisbon AND Surname=Myers AND Name=Evan
query_0701,Profession=software developer AND Surname=Edwards
query_0702,Profession=dietitian AND Surname=Myers AND Name=Alexis
query_0703,City=Athens AND Age=63
query_0704,Age=67
query_0705,Profession=sales representative AND Surname=Baker
query_0706,City=Montreal AND Name=Igor
query_0707,City=Hong Kong
query_0708,Profession=historian AND Age=42
query_0709,Name=David
query_0710,Surname=Hayward AND Name=David
query_0711,Surname=Gonzales AND Name=Filippo
query_0712,Profession=acupuncturist AND Name=Finley
query_0713,Profession=archaeologist AND Surname=Cox AND Age=40 AND Name=Liam
query_0714,Profession=automotive engineer AND Name=Angela
query_0715,Surname=Young AND Name=Aria
query_0716,Profession=environmental engineer AND City=Mexico City
query_0717,Profession=animal trainer AND Age=86
query_0718,Profession=registered nurse AND Age=44 AND Name=Jacob
query_0719,Profession=sales representative AND Surname=Griffin AND Name=Olivia
query_0720,Profession=audiologist AND Surname=West AND Name=Bryan
query_0721,Profession=veterinarian AND City=Shanghai AND Surname=Martinez AND Age=34 AND Name=Emily
query_0722,Profession=sociologist AND Surname=Patterson
query_0723,Profession=police officer AND Surname=Hughes
query_0724,Surname=Parker AND Name=Dale
query_0725,Age=32 AND Name=Harper
query_0726,Profession=beautician AND Age=43 AND Name=Dallas
query_0727,Surname=Adams AND Age=65 AND Name=Teddy
query_0728,Profession=advertising executive AND Age=12
query_0729,Age=55 AND Name=Cooper
query_0730,City=Sydney AND Surname=Collins
query_0731,Surname=Richardson
query_0732,Profession=actor AND Age=40
query_0733,Profession=biomedical engineer AND Name=Faith
query_0734,Profession=paleontologist AND City=Thessaloniki
query_0735,City=Auckland AND Age=79
query_0736,Profession=mechanical engineer AND Age=87
query_0737,Profession=air traffic controller AND Surname=Phillips AND Name=Dale
query_0738,Profession=registered nurse
query_0739,Profession=medical laboratory technologist AND City=Athens AND Age=101 AND Name=Avery
query_0740,Profession=audiologist AND City=Krakow AND Surname=Price AND Age=83 AND Name=Delilah
query_0741,Surname=Wallace AND Age=98 AND Name=Ainsley
query_0742,Profession=beautician AND Surname=Flores AND Name=Cora
query_0743,Profession=teacher AND Surname=Cook AND Age=67 AND Name=Callum
query_0744,Profession=agricultural scientist AND City=Marseille AND Surname=Barnes AND Age=45
query_0745,Profession=real estate agent AND Name=Amanda
query_0746,Age=54
query_0747,Profession=baker AND Surname=Garcia
query_0748,Surname=Wood AND Name=Debra
query_0749,Profession=librarian AND Age=52
query_0750,Profession=veterinarian AND City=Wellington
query_0751,City=Moscow AND Name=Evelyn
query_0752,City=Hawaii AND Surname=Morris AND Age=101 AND Name=Noah
query_0753,Profession=beautician
query_0754,Name=Lanciotte
query_0755,Surname=Carter AND Age=101
query_0756,Surname=Parker AND Age=37
query_0757,Profession=automotive engineer AND Name=David
query_0758,Surname=Thomas AND Name=Brianna
query_0759,Surname=Adams AND Name=Cameron
query_0760,Age=75 AND Name=Alexandra
query_0761,City=Edinburgh AND Surname=Hernandez
query_0762,Profession=beautician AND Surname=Ross
query_0763,Profession=occupational therapist AND Surname=Martinez
query_0764,Profession=artist AND Surname=Martinez AND Age=57 AND Name=Cora
query_0765,City=Sarajevo AND Surname=Diaz
query_0766,Profession=therapist AND Surname=Coleman
query_0767,Surname=Johnson AND Name=Lanciotte
query_0768,City=Hawaii AND Age=99
query_0769,City=Buenos Aires AND Name=Penelope
query_0770,Surname=Cooper AND Age=86
query_0771,Profession=software developer AND City=Miami AND Surname=Rivera AND Age=95
query_0772,Profession=astronaut AND Surname=Turner
query_0773,Profession=midwife AND Surname=Martin AND Age=28
query_0774,City=Buenos Aires AND Age=16 AND Name=Clara
query_0775,City=Rotterdam AND Surname=Cox
query_0776,Age=13
query_0777,Profession=agricultural engineer AND Surname=Thompson
query_0778,Surname=Woods AND Age=39
query_0779,Surname=Patterson AND Age=85
query_0780,Profession=fire fighter AND Age=5
query_0781,Profession=archaeologist AND City=New York City
query_0782,Profession=massage therapist AND Name=Ben
query_0783,Profession=entrepreneur AND Age=32
query_0784,Profession=software developer AND Name=Christopher
query_0785,Profession=chiropractor AND Surname=Kelly
query_0786,City=Plzen AND Age=70
query_0787,Profession=hairstylist AND City=Hanover AND Surname=Woods AND Age=21 AND Name=Evelyn
query_0788,Profession=geologist AND City=Tallinn AND Surname=Anderson AND Age=103 AND Name=Penelope
query_0789,Age=12 AND Name=Bryan
query_0790,Profession=air traffic controller AND City=Munich AND Surname=West
query_0791,Profession=registered nurse AND City=Stockholm
query_0792,City=Tallinn AND Name=Brianna
query_0793,City=Kuala Lumpur AND Surname=Morgan
query_0794,Surname=Collins AND Name=Annie
query_0795,Surname=Bryant AND Name=Elijah
query_0796,City=Rome
query_0797,City=Berlin AND Name=Finley
query_0798,Profession=bookkeeper AND City=Dubrovnik
query_0799,Surname=Morgan AND Name=Dale
query_0800,City=Munich AND Surname=Coleman AND Name=Samual
query_0801,Age=92 AND Name=Elijah
query_0802,Profession=athletic trainer AND Age=15 AND Name=Ava
query_0803,Surname=Murphy AND Age=98
query_0804,Profession=midwife AND City=Kiev AND Surname=Nelson AND Age=65 AND Name=Amber
query_0805,City=Bangkok AND Surname=Richardson
query_0806,Surname=Long AND Age=71
query_0807,City=Barcelona AND Surname=Rodriguez AND Name=Allie
query_0808,City=Prague AND Age=88 AND Name=Alexis
query_0809,Profession=judge AND Name=Alexander
query_0810,Surname=Woods
query_0811,Surname=Butler AND Age=44
query_0812,Age=72 AND Name=Igor
query_0813,City=Chicago AND Surname=Young AND Age=67
query_0814,Profession=occupational therapist AND Surname=Wright AND Age=45 AND Name=Alyssa
query_0815,Profession=lawyer AND City=Chicago AND Surname=Butler AND Age=49 AND Name=Alison
query_0816,Profession=airline pilot AND Age=23
query_0817,Profession=real estate agent AND City=Rome AND Surname=Mitchell AND Age=40 AND Name=Cora
query_0818,City=Riga
query_0819,Profession=sociologist AND Surname=Gray
query_0820,Surname=Torres AND Age=51
query_0821,City=Nuremberg AND Surname=Nelson AND Age=14
query_0822,City=Madrid AND Surname=Martin
query_0823,Profession=artist AND Surname=White AND Name=Oliver
query_0824,City=Buenos Aires AND Name=Abigail
query_0825,City=St. Petersburg AND Age=79
query_0826,Profession=veterinarian AND Age=20
query_0827,Surname=Torres AND Name=Benjamin
query_0828,Surname=Hughes AND Age=104 AND Name=Carson
query_0829,Surname=Barnes AND Age=24
query_0830,Surname=Long AND Age=59
query_0831,Profession=judge AND City=Florence AND Surname=Washington
query_0832,Surname=Taylor AND Age=51
query_0833,Profession=technologist AND City=Munich AND Age=49 AND Name=Filippo
query_0834,Profession=biomedical engineer AND Surname=Ramirez
query_0835,Profession=botanist AND City=Chicago AND Surname=Carter
query_0836,Profession=paleontologist AND City=Beijing AND Age=81
query_0837,Surname=Baker AND Age=60 AND Name=Sophia
query_0838,City=Sydney AND Surname=Moore
query_0839,Profession=aircraft mechanic AND Surname=Bell
query_0840,Profession=aircraft mechanic AND Surname=Brown
query_0841,Surname=Torres
query_0842,Surname=Butler
query_0843,Profession=archaeologist AND City=Cluj-Napoca
query_0844,City=Gdansk AND Surname=Hernandez AND Age=10 AND Name=Alexandra
query_0845,Profession=teacher AND Age=45 AND Name=Amanda
query_0846,City=Moscow AND Name=Brayden
query_0847,Profession=agricultural scientist AND Name=Evelyn
query_0848,Surname=Sullivan
query_0849,Profession=prisoner AND City=Frankfurt AND Surname=Perry AND Age=45 AND Name=Chloe
query_0850,City=Mumbai AND Surname=Russell AND Name=Bitmap
query_0851,Age=16 AND Name=Kee
query_0852,Profession=medical laboratory technologist AND City=Rome AND Surname=Rodriguez AND Age=67
query_0853,City=Lisbon AND Surname=Griffin AND Age=96 AND Name=Aria
query_0854,Profession=aircraft mechanic AND City=Lisbon
query_0855,Profession=accountant AND City=Catania AND Name=Jacob
query_0856,Profession=hairstylist AND City=Torun AND Name=Penelope
query_0857,City=Barcelona
query_0858,Age=17 AND Name=Kek
query_0859,City=Marseille AND Surname=Butler AND Age=40 AND Name=Alyssa
query_0860,Profession=occupational therapist AND City=Bratislava AND Age=68
query_0861,Profession=historian AND Age=32
query_0862,Profession=industrial designer AND City=Shanghai AND Surname=Hamilton
query_0863,City=Montreal AND Surname=Sanders AND Age=101 AND Name=Avery
query_0864,Profession=air traffic controller AND Name=Evan
query_0865,Profession=agricultural technologist AND Age=55
query_0866,City=Moscow AND Age=14
query_0867,City=Gdansk AND Age=86
query_0868,City=Tallinn AND Age=17
query_0869,City=Sofia
query_0870,Age=31 AND Name=Ana
query_0871,Surname=Collins AND Age=87
query_0872,Profession=agricultural scientist AND City=Cologne AND Age=46
query_0873,City=Mexico City
query_0874,Profession=pharmacist AND City=Sarajevo AND Surname=Nelson AND Name=Delilah
query_0875,Profession=air traffic controller AND City=Kuala Lumpur AND Surname=Rivera AND Name=Caden
query_0876,City=Rotterdam AND Surname=Martin AND Name=Lanciotte
query_0877,Surname=Perez AND Name=Allie
query_0878,Profession=agricultural technologist AND Surname=Adams AND Age=50 AND Name=Alexis
query_0879,City=Mumbai AND Age=5 AND Name=Autumn
query_0880,City=Graz AND Age=12
query_0881,City=Wellington AND Name=Ivano
query_0882,City=Cologne AND Surname=Long AND Name=Cora
query_0883,Surname=Parker AND Age=8
query_0884,City=Zagreb AND Surname=Reed AND Name=Colton
query_0885,Age=55 AND Name=Kee
query_0886,Profession=carpenter AND Surname=Moore AND Age=98
query_0887,Profession=doctor AND Surname=West AND Age=45 AND Name=Evan
query_0888,Profession=marketing specialist AND Surname=Young AND Age=20 AND Name=Liam
query_0889,Profession=massage therapist AND Surname=Smith
query_0890,Profession=pharmacist AND City=Gdansk AND Surname=Hernandez
query_0891,Profession=technologist AND City=Rotterdam
query_0892,Profession=hairstylist AND Name=Filippo
query_0893,Surname=Brooks AND Age=104
query_0894,Surname=Baker AND Age=86
query_0895,Surname=Hernandez AND Name=Amelia
query_0896,Age=86
query_0897,Profession=real estate agent AND City=Zagreb
query_0898,Profession=acupuncturist AND Surname=Wallace
query_0899,City=Catania AND Age=35
query_0900,Profession=optometrist AND City=Lisbon AND Surname=Campbell AND Age=103 AND Name=Marghe
query_0901,City=Honolulu AND Age=58 AND Name=Carter
query_0902,City=Nuremberg AND Surname=Phillips
query_0903,Profession=hairstylist AND Surname=Diaz
query_0904,City=Tirana AND Name=Annie
query_0905,City=Tauranga AND Surname=Lopez AND Age=66 AND Name=Caden
query_0906,Profession=antique dealer AND City=Yerevan AND Name=Ashley
query_0907,City=Manchester AND Age=53
query_0908,Surname=Hayward AND Age=23 AND Name=Lanciotte
query_0909,Surname=Price AND Name=Evelyn
query_0910,Profession=aviation manager AND City=Sarajevo
query_0911,City=Mexico City
query_0912,Profession=optometrist AND Surname=Bryant AND Name=Ivano
query_0913,City=Mumbai
query_0914,City=Frankfurt
query_0915,Age=51
query_0916,Profession=environmental scientist AND City=Santiago
query_0917,City=Cape Town AND Surname=Taylor AND Age=14
query_0918,City=Nuremberg AND Surname=Ward
query_0919,Profession=acupuncturist AND Name=Claire
query_0920,City=Nuremberg
query_0921,Name=Blake
query_0922,Profession=paleontologist AND Age=38
query_0923,Surname=Washington AND Age=5
query_0924,Profession=astronomer AND City=San Francisco
query_0925,Surname=Morgan
query_0926,City=Cape Town AND Age=96
query_0927,Profession=management consultant AND Age=104
query_0928,Age=23 AND Name=Debra
query_0929,Profession=plumber AND City=Dunedin
query_0930,Profession=teacher AND Age=36
query_0931,Profession=librarian AND Age=74 AND Name=Abigail
query_0932,Age=26 AND Name=Ainsley
query_0933,Surname=Cole AND Age=93 AND Name=Brianna
query_0934,City=Montreal AND Surname=Jenkins
query_0935,Surname=Garcia AND Name=Alexander
query_0936,City=Torun AND Surname=Wright AND Age=51
query_0937,Profession=entrepreneur AND City=Oslo AND Surname=Martinez AND Age=43 AND Name=Benjamin
query_0938,Profession=speech therapist AND Age=64
query_0939,Profession=event planner AND Surname=Roberts
query_0940,Profession=nurse AND Surname=Murphy
query_0941,Profession=biomedical engineer AND Age=49
query_0942,Profession=geologist AND Surname=Roberts AND Age=20 AND Name=Chloe
query_0943,City=Edinburgh AND Surname=Cox AND Age=71 AND Name=Penelope
query_0944,Profession=judge AND Surname=Griffin AND Name=Oliver
query_0945,Surname=Howard AND Name=Filipa
query_0946,Age=89 AND Name=Chloe
query_0947,Profession=homeopath AND Name=Samual
query_0948,Profession=botanist AND City=Stockholm AND Surname=Brooks AND Age=53 AND Name=Annie
query_0949,Profession=pilot AND City=Frankfurt AND Surname=Bell AND Name=Callum
query_0950,City=Donetsk AND Name=Jacob
query_0951,City=Copenhagen AND Age=7 AND Name=Faith
query_0952,Profession=carpenter AND City=Bangkok AND Surname=Jones
query_0953,Profession=dietitian AND City=Warsaw AND Surname=Diaz AND Name=Evan
query_0954,City=Istanbul AND Surname=Morris
query_0955,Surname=Williams AND Age=55 AND Name=Alyssa
query_0956,Age=96 AND Name=Alexandra
query_0957,City=Lisbon AND Surname=Gonzales
query_0958,City=Tbilisi AND Age=37
query_0959,City=Madrid AND Surname=Washington
query_0960,Surname=King AND Name=Alyssa
query_0961,City=Sydney AND Surname=Brown
query_0962,City=Bologna AND Surname=Bennett AND Age=94 AND Name=Brayden
query_0963,Profession=judge AND City=Montreal AND Surname=Brooks AND Age=13 AND Name=Amelia
query_0964,Profession=accountant AND Age=95
query_0965,Profession=software developer AND City=Copenhagen AND Surname=Campbell AND Age=66 AND Name=Evelyn
query_0966,Profession=meteorologist AND Name=Kee
query_0967,Name=Ava
query_0968,Profession=carpenter AND City=Florence AND Age=47 AND Name=Callie
query_0969,Profession=public relations specialist AND City=Montreal AND Surname=Rodriguez AND Name=Caden
query_0970,Profession=geologist AND City=Singapore AND Surname=Graham AND Name=Scarlett
query_0971,Age=45
query_0972,Surname=Cole
query_0973,City=Athens AND Surname=Woods AND Age=24
query_0974,City=Bydgoszcz AND Surname=Powell
query_0975,City=Hawaii AND Age=42
query_0976,City=Moscow AND Name=Filippo
query_0977,Surname=Griffin AND Name=Dylan
query_0978,City=Buenos Aires AND Surname=Jackson
query_0979,Surname=Murphy AND Age=30 AND Name=Penelope
query_0980,Surname=Johnson AND Age=11
query_0981,Profession=acupuncturist AND City=Dubrovnik AND Name=William
query_0982,Age=90 AND Name=Daisy
query_0983,City=Bangkok AND Age=45
query_0984,City=Tallinn AND Surname=Graham AND Age=35
query_0985,Profession=paleontologist AND Age=23
query_0986,City=Birmingham AND Age=14
query_0987,Profession=advertising executive AND Age=9
query_0988,City=Lisbon AND Age=103 AND Name=Caden
query_0989,City=Baku AND Surname=Alexander
query_0990,City=Kuala Lumpur AND Surname=Wood AND Name=Noah
query_0991,Surname=Hayward AND Name=Campbell
query_0992,Profession=agricultural technologist AND Surname=Young
query_0993,Surname=King AND Name=Ben
query_0994,City=Frankfurt AND Surname=Ramirez AND Name=Giacomello
query_0995,Surname=Graham
query_0996,Profession=police officer AND Age=34 AND Name=Amelie
query_0997,Profession=hairstylist AND City=Rome
query_0998,City=Tbilisi AND Age=83
query_0999,Profession=automotive engineer AND Name=David
query_1000,City=Bucharest AND Surname=Collins AND Age=99 AND Name=Cody
